Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
1197,65.7949,25.9272,0.9304,65.0423,-23.3687,0.9423,59.4234,-20.0016,63.0
1198,66.2435,26.1481,0.9302,65.5348,-24.3082,0.9388,59.7916,-21.0018,63.0
1199,66.1271,26.0908,0.9302,65.3943,-23.9932,0.94,59.6893,-20.6684,63.0
1200,65.1353,25.6025,0.9307,64.3445,-22.1175,0.9469,58.8935,-18.668,62.0
1201,66.501,26.2749,0.93,65.793,-24.6132,0.9378,59.9933,-21.3353,64.0
1202,66.5049,26.2768,0.93,65.793,-24.6132,0.9378,59.9933,-21.3353,64.0
1203,64.9424,25.5076,0.9308,64.1429,-21.8065,0.948,58.7372,-18.3346,62.0
1204,66.496,26.2725,0.93,65.7888,-24.6136,0.9378,59.9897,-21.3353,64.0
1205,66.5048,26.2768,0.93,65.793,-24.6132,0.9378,59.9933,-21.3353,64.0
1206,65.5677,25.8154,0.9305,64.8082,-23.0611,0.9434,59.2408,-19.6682,62.0
1207,65.2237,25.646,0.9306,64.4421,-22.4368,0.9456,58.9612,-19.0014,62.0
1208,64.5189,25.299,0.931,63.6931,-20.8601,0.9515,58.3982,-17.3344,61.0
1209,64.8723,25.4731,0.9308,64.0872,-21.8111,0.9479,58.6899,-18.3346,61.0
1210,65.2064,25.6375,0.9307,64.4386,-22.4371,0.9456,58.9582,-19.0014,62.0
1211,64.7332,25.4045,0.9309,63.9226,-21.4969,0.949,58.5648,-18.0012,61.0
1212,63.8533,24.9713,0.9313,63.0134,-19.9309,0.9546,57.861,-16.3342,60.0
1213,63.0054,24.5538,0.9317,62.1342,-18.3588,0.9601,57.175,-14.6672,59.0
1214,63.9931,25.0401,0.9312,63.1505,-19.9199,0.9548,57.9777,-16.3342,60.0
1215,62.8148,24.46,0.9318,61.9244,-17.7176,0.9624,57.0197,-14.0005,59.0
1216,63.7522,24.9215,0.9314,62.9065,-19.6113,0.9558,57.7831,-16.0008,60.0
1217,65.0381,25.5547,0.9307,64.2585,-22.1245,0.9467,58.8205,-18.668,62.0
1218,62.1815,24.1481,0.9322,61.2708,-16.7799,0.9655,56.4992,-12.9914,58.0
1219,62.5988,24.3536,0.932,61.7159,-17.405,0.9635,56.8531,-13.6671,58.0
1220,64.0231,25.0549,0.9312,63.196,-20.2444,0.9535,58.0029,-16.6676,60.0
1221,63.5852,24.8393,0.9315,62.7225,-19.2977,0.9569,57.6393,-15.6674,60.0
1222,61.5669,23.8454,0.9325,60.6452,-15.5111,0.9697,56.0028,-11.6594,57.0
1223,62.7587,24.4323,0.9319,61.8767,-17.7213,0.9624,56.979,-14.0005,59.0
1224,62.7029,24.4048,0.9319,61.8199,-17.7258,0.9623,56.9305,-14.0004,59.0
1225,62.2376,24.1757,0.9321,61.3216,-16.7758,0.9655,56.543,-12.9915,58.0
1226,62.3529,24.2325,0.9321,61.4637,-17.0957,0.9644,56.6488,-13.3337,58.0
1227,62.0315,24.0742,0.9323,61.1181,-16.4627,0.9665,56.3787,-12.6584,58.0
1228,62.6899,24.3984,0.9319,61.8101,-17.7266,0.9623,56.9221,-14.0004,59.0
1229,62.0169,24.0671,0.9323,61.1085,-16.4634,0.9665,56.3704,-12.6584,58.0
1230,61.651,23.8869,0.9325,60.7353,-15.8338,0.9686,56.0701,-11.9923,57.0
1231,61.316,23.7219,0.9326,60.3969,-15.2008,0.9706,55.7986,-11.3262,57.0
1232,60.9012,23.5176,0.9329,59.9707,-14.2436,0.9737,55.4598,-10.3271,56.0
1233,61.2255,23.6773,0.9327,60.3108,-14.8775,0.9717,55.7343,-10.9933,57.0
1234,60.4398,23.2904,0.9331,59.5209,-13.6177,0.9755,55.089,-9.6606,56.0
1235,60.2668,23.2052,0.9332,59.3464,-13.3005,0.9765,54.9468,-9.3274,56.0
1236,60.5754,23.3572,0.933,59.6662,-13.937,0.9745,55.2056,-9.9937,56.0
1237,60.4354,23.2882,0.9331,59.5161,-13.6181,0.9755,55.0848,-9.6606,56.0
1238,60.515,23.3274,0.9331,59.5941,-13.612,0.9756,55.1525,-9.6607,56.0
1239,60.4199,23.2806,0.9331,59.5024,-13.6191,0.9755,55.073,-9.6605,56.0
1240,60.8581,23.4964,0.9329,59.9447,-14.2457,0.9737,55.4372,-10.327,56.0
1241,58.6839,22.4256,0.9341,57.6707,-4.1176,0.9975,53.6363,-0.0008,54.0
1242,59.497,22.8261,0.9336,58.4538,-4.0582,0.9977,54.3102,-0.0013,54.0
1243,59.7449,22.9482,0.9335,58.8186,-12.3478,0.9793,54.52,-8.333,55.0
1244,57.903,22.041,0.9346,56.9245,-4.1735,0.9974,52.9928,-0.0004,53.0
1245,57.8707,22.0251,0.9346,56.8968,-4.1756,0.9974,52.9688,-0.0004,53.0
1246,57.9758,22.0768,0.9345,56.9995,-4.168,0.9974,53.0575,-0.0005,53.0
1247,59.5093,22.8321,0.9336,58.467,-4.0572,0.9977,54.3216,-0.0013,54.0
1248,56.5916,21.395,0.9354,55.6736,-4.2659,0.9972,51.9081,0.0015,52.0
1249,58.5355,22.3525,0.9342,57.5372,-4.1277,0.9975,53.5212,-0.0008,54.0
1250,57.4398,21.8128,0.9349,56.4759,-4.2069,0.9973,52.6082,-0.0015,53.0
1251,58.0995,22.1378,0.9345,57.1175,-4.1591,0.9974,53.1594,-0.0005,53.0
1252,59.1568,22.6585,0.9338,58.1292,-4.0829,0.9976,54.0311,-0.0011,54.0
1253,56.4829,21.3415,0.9355,55.5715,-4.2733,0.9972,51.8189,0.0018,52.0
1254,57.419,21.8026,0.9349,56.4602,-4.208,0.9973,52.5945,-0.0015,53.0
1255,56.6899,21.4434,0.9353,55.7702,-4.2588,0.9972,51.9925,0.0011,52.0
1256,56.5961,21.3972,0.9354,55.6818,-4.2653,0.9972,51.9152,0.0014,52.0
1257,55.633,20.9228,0.936,54.7516,-4.3327,0.997,51.1112,0.0006,51.0
1258,56.3105,21.2566,0.9356,55.4151,-4.2847,0.9971,51.6822,0.0024,52.0
1259,56.2692,21.2362,0.9356,55.3628,-4.2885,0.9971,51.6416,0.0003,52.0
1260,56.5092,21.3545,0.9354,55.6049,-4.2709,0.9972,51.8481,0.0017,52.0
1261,56.1204,21.1629,0.9357,55.2149,-4.2992,0.9971,51.5133,0.0004,52.0
1262,56.5375,21.3684,0.9354,55.6341,-4.2687,0.9972,51.8736,0.0016,52.0
1263,55.8074,21.0087,0.9359,54.9193,-4.3206,0.997,51.2569,0.0006,51.0
1264,55.1387,20.6793,0.9363,54.2779,-4.3667,0.9969,50.6995,0.0009,51.0
1265,55.0739,20.6474,0.9364,54.2158,-4.3711,0.9969,50.6456,0.0009,51.0
1266,55.4323,20.824,0.9361,54.566,-4.3461,0.9969,50.95,0.0007,51.0
1267,55.1476,20.6837,0.9363,54.2834,-4.3663,0.9969,50.7043,0.0009,51.0
1268,55.1129,20.6666,0.9363,54.2537,-4.3684,0.9969,50.6785,0.0009,51.0
1269,55.7545,20.9827,0.9359,54.871,-4.3241,0.997,51.2149,0.0006,51.0
1270,54.4328,20.3316,0.9368,53.599,-4.415,0.9967,50.1086,0.0012,50.0
1271,54.4983,20.3638,0.9367,53.665,-4.4103,0.9967,50.1661,0.0011,50.0
1272,54.3143,20.2732,0.9369,53.4848,-4.423,0.9967,50.0091,0.0012,50.0
1273,54.8446,20.5345,0.9365,54.0044,-4.3862,0.9968,50.4616,0.001,50.0
1274,54.2348,20.234,0.9369,53.4023,-4.4288,0.9967,49.9371,0.0013,50.0
1275,53.8248,20.0321,0.9372,53.0113,-4.4563,0.9966,49.5961,0.0014,50.0
1276,54.0789,20.1572,0.937,53.2648,-4.4385,0.9966,49.8173,0.0013,50.0
1277,54.3047,20.2685,0.9369,53.4814,-4.4233,0.9967,50.0061,0.0012,50.0
1278,54.0161,20.1263,0.9371,53.1968,-4.4433,0.9966,49.7579,0.0013,50.0
1279,52.7562,19.5055,0.9379,51.9872,-4.5274,0.9963,48.7012,0.0018,49.0
1280,53.4207,19.833,0.9375,52.6296,-4.4829,0.9965,49.2628,0.0016,49.0
1281,52.9994,19.6254,0.9378,52.2174,-4.5115,0.9964,48.9026,0.0017,49.0
1282,52.2738,19.2679,0.9383,51.5237,-4.5591,0.9962,48.2953,0.002,48.0
1283,52.8239,19.5389,0.9379,52.0619,-4.5222,0.9964,48.7665,0.0018,49.0
1284,53.0493,19.65,0.9377,52.2743,-4.5076,0.9964,48.9523,0.0017,49.0
1285,52.5666,19.4122,0.9381,51.8002,-4.5402,0.9963,48.5375,0.0019,49.0
1286,53.4888,19.8665,0.9374,52.6954,-4.4783,0.9965,49.3204,0.0016,49.0
1287,52.215,19.2389,0.9383,51.4663,-4.563,0.9962,48.245,0.002,48.0
1288,50.9779,18.6294,0.9392,50.2634,-4.644,0.9959,47.1943,0.0003,47.0
1289,51.3824,18.8287,0.9389,50.6716,-4.6169,0.996,47.5478,0.0023,48.0
1290,51.6773,18.974,0.9387,50.9543,-4.5978,0.9961,47.796,0.0022,48.0
1291,52.2798,19.2709,0.9383,51.5388,-4.5581,0.9962,48.3085,0.002,48.0
1292,52.1326,19.1983,0.9384,51.3869,-4.5684,0.9962,48.1754,0.0021,48.0
1293,52.6016,19.4294,0.9381,51.8468,-4.537,0.9963,48.5783,0.0019,49.0
1294,50.9439,18.6126,0.9393,50.23,-4.6462,0.9959,47.1649,0.0003,47.0
1295,50.4972,18.3925,0.9396,49.7952,-4.6751,0.9957,46.7827,0.0003,47.0
1296,50.955,18.6181,0.9393,50.2491,-4.6449,0.9959,47.1817,0.0003,47.0
1297,50.7058,18.4953,0.9395,49.9992,-4.6615,0.9958,46.9621,0.0003,47.0
1298,50.7436,18.5139,0.9394,50.0395,-4.6589,0.9958,46.9975,0.0003,47.0
1299,50.6082,18.4472,0.9395,49.9064,-4.6677,0.9958,46.8805,0.0003,47.0
1300,49.7557,18.0271,0.9402,49.0831,-4.7219,0.9955,46.1558,0.0004,46.0
1301,50.4126,18.3508,0.9397,49.7202,-4.68,0.9957,46.7167,0.0003,47.0
1302,50.7098,18.4973,0.9395,50.0101,-4.6608,0.9958,46.9717,0.0003,47.0
1303,50.0105,18.1527,0.94,49.3297,-4.7057,0.9956,46.3729,0.0004,46.0
1304,49.2995,17.8023,0.9406,48.6423,-4.7506,0.9954,45.767,0.0004,46.0
1305,50.0746,18.1843,0.9399,49.3937,-4.7015,0.9956,46.4293,0.0004,46.0
1306,49.6105,17.9556,0.9403,48.9382,-4.7313,0.9955,46.028,0.0004,46.0
1307,49.3913,17.8476,0.9405,48.7293,-4.7449,0.9954,45.8438,0.0004,46.0
1308,49.6657,17.9828,0.9403,49.0008,-4.7273,0.9955,46.0832,0.0004,46.0
1309,49.292,17.7986,0.9406,48.6314,-4.7513,0.9954,45.7574,0.0004,46.0
1310,48.7096,17.5116,0.941,48.0655,-4.7878,0.9952,45.2576,0.0004,45.0
1311,49.0289,17.669,0.9408,48.3854,-4.7672,0.9953,45.5402,0.0004,46.0
1312,48.8318,17.5718,0.9409,48.1884,-4.7799,0.9952,45.3662,0.0004,45.0
1313,48.8508,17.5812,0.9409,48.2094,-4.7785,0.9952,45.3848,0.0004,45.0
1314,47.3947,16.8636,0.9421,46.7975,-4.8681,0.9948,44.1351,0.0004,44.0
1315,49.4405,17.8718,0.9404,48.7824,-4.7415,0.9954,45.8906,0.0004,46.0
1316,47.4471,16.8894,0.9421,46.8476,-4.865,0.9948,44.1795,0.0004,44.0
1317,48.2876,17.3036,0.9414,47.6652,-4.8133,0.9951,44.9036,0.0004,45.0
1318,48.6272,17.471,0.9411,47.9969,-4.7922,0.9952,45.197,0.0004,45.0
1319,47.7133,17.0206,0.9419,47.1068,-4.8487,0.9949,44.4093,0.0004,44.0
1320,46.192,16.2709,0.9432,45.6317,-4.9404,0.9943,43.0995,0.0005,43.0
1321,47.6389,16.984,0.9419,47.0378,-4.8531,0.9949,44.3481,0.0004,44.0
1322,47.5738,16.9519,0.942,46.9721,-4.8572,0.9948,44.2899,0.0004,44.0
1323,48.0815,17.2021,0.9416,47.4706,-4.8257,0.995,44.7315,0.0004,45.0
1324,47.0361,16.6869,0.9424,46.4506,-4.8898,0.9946,43.8273,0.0005,44.0
1325,47.2147,16.7749,0.9423,46.6271,-4.8788,0.9947,43.9839,0.0005,44.0
1326,46.2678,16.3082,0.9431,45.7059,-4.9358,0.9944,43.1655,0.0005,43.0
1327,46.0873,16.2193,0.9433,45.5299,-4.9466,0.9943,43.0089,0.0005,43.0
1328,46.1574,16.2538,0.9432,45.6007,-4.9423,0.9943,43.0719,0.0005,43.0
1329,45.8236,16.0893,0.9435,45.2724,-4.9623,0.9942,42.7797,0.0005,43.0
1330,45.4089,15.8849,0.9439,44.8691,-4.9868,0.994,42.4204,0.0005,42.0
1331,45.2473,15.8052,0.9441,44.715,-4.9961,0.994,42.283,0.0005,42.0
1332,44.6361,15.504,0.9446,44.1168,-5.0319,0.9937,41.749,0.0005,42.0
1333,44.0998,15.2396,0.9452,43.5967,-5.0627,0.9935,41.284,0.0005,41.0
1334,43.6048,14.9956,0.9456,43.1161,-5.0908,0.9933,40.8538,0.0005,41.0
1335,43.9986,15.1898,0.9453,43.5081,-5.0679,0.9934,41.2048,0.0005,41.0
1336,43.5785,14.9827,0.9457,43.0913,-5.0923,0.9932,40.8316,0.0005,41.0
1337,42.8372,14.6173,0.9464,42.374,-5.1338,0.9929,40.1884,0.0005,40.0
1338,41.7662,14.0893,0.9475,41.3313,-5.1931,0.9924,39.2512,0.0006,39.0
1339,43.1176,14.7555,0.9461,42.6489,-5.118,0.993,40.435,0.0005,40.0
1340,43.0734,14.7337,0.9462,42.604,-5.1206,0.993,40.3948,0.0005,40.0
1341,43.2731,14.8321,0.946,42.8007,-5.1092,0.9931,40.5712,0.0005,41.0
1342,41.39,13.9038,0.9479,40.9642,-5.2137,0.9922,38.9206,0.0006,39.0
1343,41.4078,13.9126,0.9479,40.9835,-5.2126,0.9922,38.938,0.0006,39.0
1344,41.6315,14.0229,0.9477,41.2034,-5.2003,0.9923,39.136,0.0006,39.0
1345,41.0522,13.7373,0.9483,40.6314,-5.2322,0.992,38.6206,0.0006,39.0
1346,40.9932,13.7082,0.9484,40.5788,-5.2351,0.9919,38.5732,0.0006,39.0
1347,40.1922,13.3133,0.9493,39.798,-5.278,0.9915,37.8682,0.0006,38.0
1348,40.7862,13.6061,0.9486,40.3833,-5.2459,0.9918,38.3968,0.0006,38.0
1349,39.4732,12.9588,0.9501,39.0963,-5.3159,0.9911,37.2334,0.0006,37.0
1350,39.4061,12.9257,0.9502,39.0313,-5.3193,0.991,37.1746,0.0006,37.0
1351,39.8835,13.1611,0.9496,39.502,-5.294,0.9913,37.6006,0.0006,38.0
1352,38.601,12.5287,0.9512,38.2451,-5.3611,0.9905,36.4618,0.0006,36.0
1353,39.0929,12.7713,0.9506,38.7307,-5.3354,0.9908,36.9022,0.0006,37.0
1354,38.3682,12.4139,0.9514,38.0125,-5.3733,0.9903,36.2506,0.0006,36.0
1355,39.0827,12.7663,0.9506,38.7227,-5.3358,0.9908,36.895,0.0006,37.0
1356,38.3439,12.402,0.9515,37.9887,-5.3745,0.9903,36.229,0.0006,36.0
1357,37.948,12.2068,0.952,37.605,-5.3945,0.99,35.8804,0.0006,36.0
1358,37.739,12.1037,0.9522,37.4024,-5.405,0.9899,35.6962,0.0006,36.0
1359,38.0747,12.2692,0.9518,37.7351,-5.3878,0.9901,35.9986,0.0006,36.0
1360,38.1065,12.2849,0.9518,37.7634,-5.3863,0.9902,36.0244,0.0006,36.0
1361,37.0718,11.7747,0.9531,36.7513,-5.4384,0.9894,35.1034,0.0006,35.0
1362,37.5382,12.0047,0.9525,37.2119,-5.4148,0.9898,35.5228,0.0006,36.0
1363,37.3188,11.8965,0.9528,36.9917,-5.4261,0.9896,35.3224,0.0006,35.0
1364,36.2377,11.3634,0.9542,35.9356,-5.4795,0.9888,34.3594,0.0006,34.0
1365,35.9439,11.2185,0.9546,35.6466,-5.4939,0.9885,34.0954,0.0006,34.0
1366,36.0541,11.2728,0.9544,35.7576,-5.4884,0.9886,34.1968,0.0006,34.0
1367,35.4436,10.9718,0.9553,35.1545,-5.5181,0.9881,33.6453,0.0006,34.0
1368,35.2322,10.8675,0.9556,34.9506,-5.5281,0.9879,33.4587,0.0006,33.0
1369,34.8309,10.6696,0.9561,34.5563,-5.5473,0.9876,33.0975,0.0006,33.0
1370,33.2335,9.8818,0.9585,32.9928,-5.6214,0.986,31.6617,0.0006,32.0
1371,34.4109,10.4624,0.9568,34.1486,-5.5669,0.9872,32.7237,0.0006,33.0
1372,34.3395,10.4272,0.9569,34.0773,-5.5703,0.9871,32.6583,0.0006,33.0
1373,33.8935,10.2073,0.9575,33.6375,-5.5911,0.9867,32.2545,0.0006,32.0
1374,33.834,10.1779,0.9576,33.582,-5.5938,0.9866,32.2035,0.0006,32.0
1375,31.9116,9.2297,0.9606,31.6956,-5.6807,0.9845,30.4658,0.0006,30.0
1376,33.2523,9.891,0.9585,33.013,-5.6204,0.986,31.6803,0.0006,32.0
1377,33.3132,9.9211,0.9584,33.0724,-5.6177,0.9861,31.7349,0.0006,32.0
1378,32.8789,9.7069,0.9591,32.6429,-5.6375,0.9856,31.3395,0.0006,31.0
1379,32.707,9.6221,0.9593,32.4761,-5.6452,0.9854,31.1859,0.0006,31.0
1380,32.2357,9.3896,0.9601,32.0115,-5.6664,0.9849,30.7575,0.0006,31.0
1381,33.2645,9.897,0.9585,33.0248,-5.6199,0.986,31.6911,0.0006,32.0
1382,32.1912,9.3677,0.9602,31.9705,-5.6683,0.9848,30.7197,0.0006,31.0
1383,32.5157,9.5277,0.9597,32.2919,-5.6536,0.9852,31.0161,0.0006,31.0
1384,33.3309,9.9298,0.9584,33.0952,-5.6166,0.9861,31.7559,0.0006,32.0
1385,32.5153,9.5275,0.9597,32.2834,-5.654,0.9852,31.0083,0.0006,31.0
1386,31.4111,8.9829,0.9615,31.2046,-5.7026,0.9839,30.0122,0.0006,30.0
1387,31.3141,8.935,0.9616,31.1093,-5.7068,0.9838,29.924,0.0006,30.0
1388,31.8157,9.1824,0.9608,31.6059,-5.6847,0.9844,30.383,0.0006,30.0
1389,31.6503,9.1009,0.9611,31.439,-5.6922,0.9842,30.2288,0.0006,30.0
1390,32.2914,9.4171,0.96,32.0739,-5.6636,0.985,30.8151,0.0006,31.0
1391,31.7265,9.1384,0.9609,31.5111,-5.6889,0.9843,30.2954,0.0006,30.0
1392,32.5911,9.5649,0.9595,32.3642,-5.6503,0.9853,31.0827,0.0006,31.0
1393,31.9961,9.2714,0.9605,31.7755,-5.6771,0.9846,30.5397,0.0006,31.0
1394,31.9577,9.2525,0.9606,31.7417,-5.6786,0.9846,30.5085,0.0006,31.0
1395,32.792,9.664,0.9592,32.5666,-5.6411,0.9855,31.2693,0.0006,31.0
1396,32.1698,9.3571,0.9602,31.9458,-5.6694,0.9848,30.6969,0.0006,31.0
1397,33.0638,9.7981,0.9588,32.8279,-5.629,0.9858,31.5099,0.0006,32.0
1398,31.845,9.1969,0.9607,31.6306,-5.6836,0.9844,30.4058,0.0006,30.0
1399,31.7615,9.1557,0.9609,31.5488,-5.6873,0.9843,30.3302,0.0006,30.0
1400,31.8523,9.2005,0.9607,31.6391,-5.6832,0.9845,30.4136,0.0006,30.0
1401,30.8796,8.7207,0.9624,30.6826,-5.7256,0.9832,29.5292,0.0006,30.0
1402,31.8378,9.1933,0.9607,31.6248,-5.6838,0.9844,30.4004,0.0006,30.0
1403,31.6715,9.1113,0.961,31.4598,-5.6912,0.9842,30.248,0.0006,30.0
1404,31.9187,9.2332,0.9606,31.7053,-5.6802,0.9845,30.4748,0.0006,30.0
1405,31.7732,9.1615,0.9609,31.5598,-5.6868,0.9844,30.3404,0.0006,30.0
1406,31.8195,9.1843,0.9608,31.6066,-5.6847,0.9844,30.3836,0.0006,30.0
1407,30.9561,8.7584,0.9622,30.7526,-5.7225,0.9833,29.594,0.0006,30.0
1408,32.3303,9.4362,0.9599,32.1084,-5.662,0.985,30.8469,0.0006,31.0
1409,31.5192,9.0362,0.9613,31.3059,-5.6981,0.984,30.1058,0.0006,30.0
1410,31.3837,8.9693,0.9615,31.1774,-5.7038,0.9839,29.987,0.0006,30.0
1411,31.8122,9.1807,0.9608,31.602,-5.6849,0.9844,30.3794,0.0006,30.0
1412,31.7954,9.1725,0.9608,31.5825,-5.6857,0.9844,30.3614,0.0006,30.0
1413,30.9106,8.736,0.9623,30.7131,-5.7243,0.9833,29.5574,0.0006,30.0
1414,32.1885,9.3663,0.9602,31.9692,-5.6683,0.9848,30.7185,0.0006,31.0
1415,32.3037,9.4232,0.96,32.0824,-5.6632,0.985,30.8229,0.0006,31.0
1416,31.6852,9.1181,0.961,31.4702,-5.6908,0.9843,30.2576,0.0006,30.0
1417,32.1818,9.363,0.9602,31.9653,-5.6685,0.9848,30.7149,0.0006,31.0
1418,31.4598,9.0069,0.9614,31.2481,-5.7007,0.984,30.0524,0.0006,30.0
1419,31.8791,9.2137,0.9607,31.6676,-5.6819,0.9845,30.44,0.0006,30.0
1420,31.6836,9.1173,0.961,31.4715,-5.6907,0.9843,30.2588,0.0006,30.0
1421,31.999,9.2728,0.9605,31.7846,-5.6767,0.9846,30.5481,0.0006,31.0
1422,31.7724,9.1611,0.9609,31.5585,-5.6868,0.9844,30.3392,0.0006,30.0
1423,31.7689,9.1594,0.9609,31.5565,-5.6869,0.9844,30.3374,0.0006,30.0
1424,31.3355,8.9456,0.9616,31.1281,-5.706,0.9838,29.9414,0.0006,30.0
1425,30.3623,8.4655,0.9633,30.1742,-5.7477,0.9825,29.0582,0.0006,29.0
1426,31.5453,9.0491,0.9612,31.3377,-5.6967,0.9841,30.1352,0.0006,30.0
1427,31.8146,9.1819,0.9608,31.6033,-5.6848,0.9844,30.3806,0.0006,30.0
1428,32.2656,9.4043,0.9601,32.0473,-5.6648,0.9849,30.7905,0.0006,31.0
1429,32.3392,9.4406,0.9599,32.1169,-5.6616,0.985,30.8547,0.0006,31.0
1430,31.5836,9.068,0.9612,31.3695,-5.6953,0.9841,30.1646,0.0006,30.0
1431,31.8707,9.2096,0.9607,31.6585,-5.6823,0.9845,30.4316,0.0006,30.0
1432,31.1132,8.8359,0.962,30.9075,-5.7157,0.9835,29.7374,0.0006,30.0
1433,31.1212,8.8399,0.9619,30.9205,-5.7152,0.9836,29.7494,0.0006,30.0
1434,31.6239,9.0878,0.9611,31.4176,-5.6931,0.9842,30.209,0.0006,30.0
1435,30.6996,8.6319,0.9627,30.5057,-5.7333,0.983,29.3654,0.0006,29.0
1436,31.5363,9.0446,0.9612,31.3338,-5.6968,0.9841,30.1316,0.0006,30.0
1437,31.6615,9.1064,0.961,31.452,-5.6916,0.9842,30.2408,0.0006,30.0
1438,31.4247,8.9896,0.9614,31.217,-5.702,0.9839,30.0236,0.0006,30.0
1439,31.0079,8.784,0.9621,30.8064,-5.7202,0.9834,29.6438,0.0006,30.0
1440,30.8826,8.7221,0.9624,30.6852,-5.7255,0.9832,29.5316,0.0006,30.0
