Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
1,24.1958,5.4278,0.9757,24.1098,-5.9881,0.9707,23.3916,0.0005,23.0
2,24.3837,5.5206,0.9753,24.2959,-5.9813,0.9712,23.5668,0.0005,24.0
3,24.9113,5.7812,0.9741,24.819,-5.9622,0.9725,24.0588,0.0005,24.0
4,22.6226,4.6508,0.9795,22.5526,-6.0428,0.9661,21.9221,0.0005,22.0
5,23.7805,5.2227,0.9767,23.6991,-6.0028,0.9696,23.0045,0.0005,23.0
6,24.4176,5.5373,0.9752,24.3316,-5.98,0.9713,23.6004,0.0005,24.0
7,24.0455,5.3536,0.9761,23.9588,-5.9935,0.9703,23.2494,0.0005,23.0
8,24.0225,5.3422,0.9762,23.9378,-5.9943,0.9703,23.2296,0.0005,23.0
9,23.1376,4.9052,0.9783,23.0587,-6.0254,0.9677,22.4003,0.0005,22.0
10,23.0612,4.8674,0.9784,22.9869,-6.0279,0.9675,22.3325,0.0005,22.0
11,23.1912,4.9317,0.9781,23.1165,-6.0233,0.9679,22.4549,0.0005,22.0
12,23.3479,5.0091,0.9778,23.2716,-6.0179,0.9684,22.6013,0.0005,23.0
13,22.518,4.5992,0.9798,22.446,-6.0465,0.9658,21.8213,0.0005,22.0
14,22.7305,4.7042,0.9792,22.6611,-6.0391,0.9665,22.0247,0.0005,22.0
15,22.7864,4.7318,0.9791,22.7157,-6.0372,0.9666,22.0763,0.0005,22.0
16,22.389,4.5355,0.9801,22.3204,-6.0508,0.9654,21.7025,0.0005,22.0
17,22.1577,4.4212,0.9807,22.0921,-6.0585,0.9646,21.4865,0.0005,21.0
18,21.9438,4.3156,0.9812,21.8805,-6.0656,0.9639,21.2861,0.0005,21.0
19,22.3826,4.5323,0.9801,22.3178,-6.0509,0.9653,21.7001,0.0005,22.0
20,22.2265,4.4552,0.9805,22.1606,-6.0562,0.9648,21.5513,0.0005,22.0
21,22.1327,4.4089,0.9807,22.068,-6.0593,0.9645,21.4637,0.0005,21.0
22,21.6775,4.1841,0.9819,21.6157,-6.0744,0.9629,21.0353,0.0005,21.0
23,21.79,4.2397,0.9816,21.7297,-6.0706,0.9633,21.1433,0.0005,21.0
24,21.7396,4.2148,0.9817,21.6791,-6.0723,0.9631,21.0953,0.0005,21.0
25,21.7394,4.2146,0.9817,21.6791,-6.0723,0.9631,21.0953,0.0005,21.0
26,20.4023,3.5543,0.9852,20.3541,-6.1154,0.9579,19.8376,0.0005,20.0
27,22.4026,4.5422,0.9801,22.3362,-6.0502,0.9654,21.7175,0.0005,22.0
28,20.3286,3.5179,0.9854,20.2809,-6.1177,0.9576,19.768,0.0005,20.0
29,21.2072,3.9518,0.9831,21.1558,-6.0896,0.9612,20.599,0.0005,21.0
30,21.0368,3.8677,0.9835,20.9825,-6.0952,0.9605,20.4346,0.0005,20.0
31,21.4175,4.0557,0.9825,21.362,-6.0828,0.962,20.7947,0.0005,21.0
32,20.8129,3.7571,0.9841,20.7588,-6.1024,0.9596,20.2222,0.0005,20.0
33,21.0205,3.8596,0.9836,20.968,-6.0957,0.9604,20.4208,0.0005,20.0
34,21.2534,3.9746,0.983,21.1988,-6.0882,0.9613,20.6399,0.0005,21.0
35,20.5088,3.6069,0.9849,20.457,-6.1121,0.9583,19.9354,0.0005,20.0
36,20.2134,3.461,0.9857,20.1661,-6.1213,0.9571,19.6588,0.0005,20.0
37,20.1596,3.4344,0.9858,20.1138,-6.1229,0.9568,19.609,0.0005,20.0
38,20.3908,3.5486,0.9852,20.344,-6.1157,0.9578,19.828,0.0005,20.0
39,20.1464,3.4279,0.9858,20.0999,-6.1234,0.9568,19.5958,0.0005,20.0
40,20.3787,3.5426,0.9852,20.332,-6.1161,0.9578,19.8166,0.0005,20.0
41,19.8949,3.3037,0.9865,19.8496,-6.1312,0.9556,19.3576,0.0005,19.0
42,19.867,3.2899,0.9866,19.8238,-6.132,0.9555,19.333,0.0005,19.0
43,20.4568,3.5812,0.985,20.4109,-6.1136,0.9581,19.8916,0.0005,20.0
44,19.0901,2.9062,0.9886,19.0531,-6.1556,0.9517,18.5986,0.0004,19.0
45,19.696,3.2054,0.987,19.6568,-6.1372,0.9547,19.174,0.0004,19.0
46,18.5576,2.6431,0.99,18.5208,-6.1715,0.9489,18.0904,0.0004,18.0
47,20.0719,3.3911,0.986,20.0274,-6.1257,0.9565,19.5268,0.0005,20.0
48,19.5779,3.1471,0.9873,19.5352,-6.1409,0.9542,19.0582,0.0004,19.0
49,18.9856,2.8546,0.9889,18.9475,-6.1588,0.9512,18.4978,0.0004,18.0
50,18.9581,2.8409,0.989,18.9223,-6.1595,0.9511,18.4738,0.0004,18.0
51,18.7074,2.7171,0.9896,18.6728,-6.167,0.9497,18.2356,0.0004,18.0
52,18.7695,2.7478,0.9895,18.7356,-6.1651,0.9501,18.2956,0.0004,18.0
53,18.7218,2.7243,0.9896,18.6879,-6.1666,0.9498,18.25,0.0004,18.0
54,18.0919,2.4131,0.9912,18.0606,-6.185,0.9462,17.6505,0.0004,18.0
55,17.4711,2.1065,0.9928,17.4444,-6.2027,0.9424,17.0607,0.0004,17.0
56,18.2346,2.4836,0.9909,18.2075,-6.1807,0.9471,17.7909,0.0004,18.0
57,18.2293,2.481,0.9909,18.1993,-6.181,0.947,17.7831,0.0004,18.0
58,18.2387,2.4857,0.9908,18.2087,-6.1807,0.9471,17.7921,0.0004,18.0
59,17.373,2.058,0.9931,17.346,-6.2054,0.9417,16.9665,0.0004,17.0
60,17.6672,2.2034,0.9923,17.6424,-6.197,0.9436,17.2503,0.0004,17.0
61,17.8104,2.2741,0.9919,17.784,-6.193,0.9445,17.3859,0.0004,17.0
62,17.765,2.2517,0.9921,17.7383,-6.1943,0.9442,17.3421,0.0004,17.0
63,17.5152,2.1283,0.9927,17.4895,-6.2014,0.9427,17.1039,0.0004,17.0
64,17.9257,2.331,0.9917,17.8994,-6.1897,0.9452,17.4963,0.0004,17.0
65,17.5648,2.1528,0.9926,17.5383,-6.2,0.943,17.1507,0.0004,17.0
66,17.6308,2.1854,0.9924,17.6054,-6.1981,0.9434,17.2149,0.0004,17.0
67,17.5235,2.1324,0.9927,17.4982,-6.2011,0.9427,17.1123,0.0004,17.0
68,17.6395,2.1896,0.9924,17.6142,-6.1978,0.9435,17.2233,0.0004,17.0
69,17.6738,2.2066,0.9923,17.648,-6.1969,0.9437,17.2557,0.0004,17.0
70,16.9765,1.8622,0.994,16.9529,-6.2164,0.939,16.5897,0.0004,17.0
71,17.4187,2.0806,0.9929,17.3961,-6.204,0.942,17.0145,0.0004,17.0
72,17.8825,2.3097,0.9918,17.8568,-6.1909,0.945,17.4555,0.0004,17.0
73,17.0043,1.8759,0.994,16.9798,-6.2157,0.9392,16.6155,0.0004,17.0
74,17.898,2.3173,0.9917,17.8737,-6.1904,0.9451,17.4717,0.0004,17.0
75,16.6036,1.678,0.9949,16.5846,-6.2266,0.9363,16.2363,0.0004,16.0
76,17.1159,1.931,0.9937,17.0956,-6.2125,0.94,16.7265,0.0004,17.0
77,17.0443,1.8957,0.9939,17.0224,-6.2145,0.9395,16.6563,0.0004,17.0
78,17.13,1.938,0.9937,17.1081,-6.2121,0.9401,16.7385,0.0004,17.0
79,17.5525,2.1467,0.9926,17.5289,-6.2003,0.9429,17.1417,0.0004,17.0
80,17.3391,2.0413,0.9931,17.3147,-6.2063,0.9415,16.9365,0.0004,17.0
81,17.5306,2.1359,0.9927,17.5064,-6.2009,0.9428,17.1201,0.0004,17.0
82,16.961,1.8545,0.9941,16.9379,-6.2168,0.9389,16.5753,0.0004,17.0
83,17.3659,2.0545,0.9931,17.3435,-6.2055,0.9417,16.9641,0.0004,17.0
84,17.3925,2.0677,0.993,17.3686,-6.2048,0.9419,16.9881,0.0004,17.0
85,17.4146,2.0786,0.993,17.3905,-6.2042,0.942,17.0091,0.0004,17.0
86,17.1376,1.9418,0.9936,17.1144,-6.2119,0.9401,16.7445,0.0004,17.0
87,16.3996,1.5772,0.9954,16.3796,-6.2321,0.9348,16.0395,0.0004,16.0
88,17.1133,1.9298,0.9937,17.0937,-6.2125,0.94,16.7247,0.0004,17.0
89,17.21,1.9775,0.9935,17.1876,-6.2099,0.9406,16.8147,0.0004,17.0
90,16.4055,1.5801,0.9954,16.3852,-6.232,0.9348,16.0449,0.0004,16.0
91,17.3991,2.0709,0.993,17.3786,-6.2045,0.9419,16.9977,0.0004,17.0
92,16.756,1.7533,0.9946,16.734,-6.2225,0.9374,16.3797,0.0004,16.0
93,17.3608,2.052,0.9931,17.3391,-6.2056,0.9416,16.9599,0.0004,17.0
94,16.8474,1.7984,0.9944,16.8253,-6.2199,0.9381,16.4673,0.0004,16.0
95,16.7001,1.7257,0.9947,16.6802,-6.2239,0.937,16.3281,0.0004,16.0
96,16.6513,1.7016,0.9948,16.6321,-6.2253,0.9367,16.2819,0.0004,16.0
97,16.7364,1.7436,0.9946,16.7171,-6.2229,0.9373,16.3635,0.0004,16.0
98,17.3023,2.0231,0.9932,17.2809,-6.2073,0.9413,16.9041,0.0004,17.0
99,16.1283,1.4432,0.996,16.1086,-6.2394,0.9326,15.7791,0.0004,16.0
100,16.492,1.6229,0.9952,16.4752,-6.2295,0.9355,16.1313,0.0004,16.0
101,16.2715,1.514,0.9957,16.2541,-6.2355,0.9338,15.9189,0.0004,16.0
102,15.9759,1.3679,0.9964,15.96,-6.2434,0.9314,15.6363,0.0004,16.0
103,16.37,1.5626,0.9955,16.354,-6.2328,0.9346,16.0149,0.0004,16.0
104,15.6434,1.2037,0.9971,15.6281,-6.2521,0.9286,15.3171,0.0004,15.0
105,16.2523,1.5045,0.9957,16.2378,-6.2359,0.9336,15.9033,0.0004,16.0
106,16.3277,1.5417,0.9956,16.3109,-6.234,0.9342,15.9735,0.0004,16.0
107,16.5999,1.6762,0.9949,16.5821,-6.2266,0.9363,16.2339,0.0004,16.0
108,16.2418,1.4993,0.9958,16.2241,-6.2363,0.9335,15.8901,0.0004,16.0
109,15.9364,1.3484,0.9964,15.9207,-6.2444,0.9311,15.5985,0.0004,16.0
110,16.1732,1.4654,0.9959,16.1579,-6.2381,0.933,15.8265,0.0004,16.0
111,16.0275,1.3934,0.9962,16.0118,-6.242,0.9318,15.6861,0.0004,16.0
112,15.8631,1.3122,0.9966,15.8483,-6.2463,0.9305,15.5289,0.0004,16.0
113,15.8575,1.3095,0.9966,15.8433,-6.2465,0.9304,15.5241,0.0004,16.0
114,16.002,1.3809,0.9963,15.9875,-6.2426,0.9316,15.6627,0.0004,16.0
115,15.248,1.0084,0.9978,15.2349,-6.2623,0.925,14.9384,0.0004,15.0
116,15.6316,1.1979,0.9971,15.62,-6.2523,0.9285,15.3093,0.0004,15.0
117,15.4004,1.0837,0.9975,15.3881,-6.2584,0.9264,15.086,0.0004,15.0
118,16.3429,1.5492,0.9955,16.329,-6.2335,0.9343,15.9909,0.0004,16.0
119,15.2478,1.0083,0.9978,15.2336,-6.2624,0.925,14.9372,0.0004,15.0
120,16.1915,1.4745,0.9959,16.1785,-6.2375,0.9332,15.8463,0.0004,16.0
121,15.6379,1.201,0.9971,15.6232,-6.2523,0.9285,15.3123,0.0004,15.0
122,15.9462,1.3533,0.9964,15.9326,-6.2441,0.9312,15.6099,0.0004,16.0
123,14.9282,0.8504,0.9984,14.916,-6.2705,0.922,14.6312,0.0004,15.0
124,16.0584,1.4087,0.9962,16.0468,-6.2411,0.9321,15.7197,0.0004,16.0
125,15.3768,1.072,0.9976,15.3632,-6.259,0.9262,15.062,0.0004,15.0
126,15.3771,1.0722,0.9976,15.3657,-6.259,0.9262,15.0644,0.0004,15.0
127,15.6546,1.2092,0.997,15.6425,-6.2518,0.9287,15.3309,0.0004,15.0
128,14.9148,0.8438,0.9984,14.9036,-6.2708,0.9218,14.6192,0.0004,15.0
129,15.066,0.9185,0.9981,15.0567,-6.2669,0.9233,14.7668,0.0004,15.0
130,14.4218,0.6003,0.9991,14.411,-5.9496,0.9244,14.1464,0.3337,14.0
131,15.3485,1.058,0.9976,15.3402,-6.2596,0.926,15.0398,0.0004,15.0
132,16.4374,1.5959,0.9953,16.4234,-6.2309,0.9351,16.0815,0.0004,16.0
133,16.4135,1.5841,0.9954,16.3959,-6.2317,0.9349,16.0551,0.0004,16.0
134,15.3617,1.0646,0.9976,15.347,-6.2594,0.9261,15.0464,0.0004,15.0
135,14.9183,0.8455,0.9984,14.908,-6.2707,0.9219,14.6234,0.0004,15.0
136,16.2648,1.5107,0.9957,16.2484,-6.2357,0.9337,15.9135,0.0004,16.0
137,15.8664,1.3138,0.9966,15.8508,-6.2463,0.9305,15.5313,0.0004,16.0
138,14.5675,0.6723,0.9989,14.5577,-5.946,0.9258,14.288,0.3337,14.0
139,14.5,0.6389,0.999,14.4906,-5.9476,0.9252,14.2232,0.3337,14.0
140,14.1249,0.4536,0.9995,14.1164,-5.9569,0.9214,13.862,0.3337,14.0
141,15.7273,1.2452,0.9969,15.7142,-6.2499,0.9293,15.3999,0.0004,15.0
142,15.4276,1.0971,0.9975,15.4149,-6.2577,0.9267,15.1118,0.0004,15.0
143,16.0632,1.4111,0.9962,16.0499,-6.241,0.9321,15.7227,0.0004,16.0
144,15.177,0.9733,0.9979,15.1639,-6.2642,0.9244,14.87,0.0004,15.0
145,15.2222,0.9957,0.9979,15.2118,-6.2629,0.9248,14.9162,0.0004,15.0
146,15.1812,0.9754,0.9979,15.1707,-6.264,0.9244,14.8766,0.0004,15.0
147,14.2229,0.502,0.9994,14.2121,-5.9545,0.9224,13.9544,0.3337,14.0
148,16.3219,1.5388,0.9956,16.3053,-6.2341,0.9342,15.9681,0.0004,16.0
149,15.3608,1.0641,0.9976,15.3464,-6.2595,0.9261,15.0458,0.0004,15.0
150,15.354,1.0607,0.9976,15.3426,-6.2596,0.926,15.0422,0.0004,15.0
151,15.0917,0.9312,0.9981,15.081,-6.2663,0.9236,14.7902,0.0004,15.0
152,14.9705,0.8713,0.9983,14.9609,-6.2693,0.9224,14.6744,0.0004,15.0
153,15.0918,0.9312,0.9981,15.0823,-6.2662,0.9236,14.7914,0.0004,15.0
154,15.4393,1.1029,0.9975,15.4286,-6.2573,0.9268,15.125,0.0004,15.0
155,15.5591,1.1621,0.9972,15.5471,-6.2542,0.9278,15.2391,0.0004,15.0
156,15.0374,0.9044,0.9982,15.0262,-6.2677,0.923,14.7374,0.0004,15.0
157,14.6591,0.7175,0.9988,14.6479,-5.9437,0.9267,14.375,0.3337,14.0
158,14.187,0.4843,0.9994,14.1779,-5.9553,0.9221,13.9214,0.3337,14.0
159,14.735,0.755,0.9987,14.7263,-5.9417,0.9274,14.4506,0.3337,14.0
160,14.7317,0.7534,0.9987,14.7213,-5.9419,0.9274,14.4458,0.3337,14.0
161,14.2682,0.5244,0.9993,14.2587,-5.9534,0.9229,13.9994,0.3337,14.0
162,14.9323,0.8525,0.9984,14.9254,-6.2702,0.922,14.6402,0.0004,15.0
163,14.6613,0.7186,0.9988,14.6504,-5.9436,0.9267,14.3774,0.3337,14.0
164,14.9597,0.866,0.9983,14.9515,-6.2696,0.9223,14.6654,0.0004,15.0
165,13.7431,0.2651,0.9998,13.7318,-5.6325,0.9253,13.4924,0.667,14.0
166,15.494,1.1299,0.9974,15.4823,-6.2559,0.9273,15.1766,0.0004,15.0
167,14.7029,0.7391,0.9987,14.6902,-5.9426,0.9271,14.4158,0.3337,14.0
168,14.7672,0.7709,0.9986,14.7592,-6.2744,0.9204,14.48,0.0004,14.0
169,15.8846,1.3228,0.9966,15.8739,-6.2457,0.9306,15.5535,0.0004,16.0
170,14.6287,0.7025,0.9988,14.615,-5.9445,0.9264,14.3432,0.3337,14.0
171,14.243,0.5119,0.9994,14.2339,-5.954,0.9226,13.9754,0.3337,14.0
172,14.9241,0.8484,0.9984,14.9173,-6.2704,0.9219,14.6324,0.0004,15.0
173,14.7778,0.7762,0.9986,14.7692,-6.2742,0.9205,14.4896,0.0004,14.0
174,13.5151,0.1524,0.9999,13.5047,-5.6379,0.9229,13.2728,0.667,13.0
175,13.954,0.3692,0.9997,13.9466,-5.6273,0.9274,13.7,0.667,14.0
176,15.8559,1.3087,0.9966,15.8421,-6.2465,0.9304,15.5229,0.0004,16.0
177,14.3526,0.5661,0.9992,14.3439,-5.9513,0.9237,14.0816,0.3337,14.0
178,14.4464,0.6124,0.9991,14.4377,-5.9489,0.9247,14.1722,0.3337,14.0
179,13.963,0.3737,0.9996,13.9528,-5.6272,0.9275,13.706,0.667,14.0
180,14.259,0.5199,0.9993,14.2519,-5.9535,0.9228,13.9928,0.3337,14.0
181,14.5763,0.6766,0.9989,14.5677,-5.9457,0.9259,14.2976,0.3337,14.0
182,15.1192,0.9448,0.9981,15.1109,-6.2655,0.9238,14.819,0.0004,15.0
183,14.4431,0.6108,0.9991,14.4321,-5.9491,0.9246,14.1668,0.3337,14.0
184,14.8861,0.8296,0.9985,14.8787,-6.2714,0.9216,14.5952,0.0004,15.0
185,15.2132,0.9912,0.9979,15.2037,-6.2631,0.9247,14.9084,0.0004,15.0
186,15.1843,0.9769,0.9979,15.1738,-6.2639,0.9244,14.8796,0.0004,15.0
187,14.9907,0.8813,0.9983,14.9808,-6.2688,0.9226,14.6936,0.0004,15.0
188,15.5214,1.1435,0.9973,15.5109,-6.2552,0.9275,15.2042,0.0004,15.0
189,15.6544,1.2092,0.997,15.6419,-6.2518,0.9287,15.3303,0.0004,15.0
190,15.8725,1.3169,0.9966,15.8589,-6.2461,0.9305,15.5391,0.0004,16.0
191,15.089,0.9299,0.9981,15.0767,-6.2664,0.9235,14.786,0.0004,15.0
192,15.3899,1.0785,0.9976,15.3794,-6.2586,0.9263,15.0776,0.0004,15.0
193,15.4165,1.0916,0.9975,15.405,-6.2579,0.9266,15.1022,0.0004,15.0
194,15.6735,1.2186,0.997,15.6612,-6.2513,0.9288,15.3489,0.0004,15.0
195,15.2182,0.9937,0.9979,15.2062,-6.2631,0.9247,14.9108,0.0004,15.0
196,15.8604,1.3109,0.9966,15.8483,-6.2463,0.9304,15.5289,0.0004,16.0
197,15.8287,1.2953,0.9967,15.8146,-6.2472,0.9302,15.4965,0.0004,15.0
198,15.3399,1.0538,0.9976,15.3271,-6.26,0.9259,15.0272,0.0004,15.0
199,15.7582,1.2604,0.9968,15.746,-6.249,0.9296,15.4305,0.0004,15.0
200,15.0886,0.9297,0.9981,15.0767,-6.2664,0.9235,14.786,0.0004,15.0
201,17.0921,1.9193,0.9938,17.0706,-6.2131,0.9398,16.7025,0.0004,17.0
202,16.8302,1.7899,0.9944,16.8091,-6.2204,0.938,16.4517,0.0004,16.0
203,16.616,1.6841,0.9949,16.5965,-6.2262,0.9364,16.2477,0.0004,16.0
204,17.2397,1.9922,0.9934,17.2189,-6.209,0.9408,16.8447,0.0004,17.0
205,17.0083,1.8779,0.994,16.9861,-6.2155,0.9392,16.6215,0.0004,17.0
206,16.3478,1.5516,0.9955,16.3284,-6.2335,0.9344,15.9903,0.0004,16.0
207,16.5285,1.6409,0.9951,16.5108,-6.2286,0.9358,16.1655,0.0004,16.0
208,16.5398,1.6465,0.9951,16.5215,-6.2283,0.9358,16.1757,0.0004,16.0
209,16.7969,1.7735,0.9945,16.7778,-6.2213,0.9377,16.4217,0.0004,16.0
210,16.6084,1.6804,0.9949,16.589,-6.2264,0.9364,16.2405,0.0004,16.0
211,17.0613,1.9041,0.9938,17.0412,-6.214,0.9396,16.6743,0.0004,17.0
212,16.5742,1.6635,0.995,16.554,-6.2274,0.9361,16.2069,0.0004,16.0
213,17.0656,1.9062,0.9938,17.0455,-6.2138,0.9396,16.6785,0.0004,17.0
214,16.8909,1.8199,0.9942,16.8697,-6.2187,0.9384,16.5099,0.0004,17.0
215,16.6194,1.6858,0.9949,16.5996,-6.2261,0.9364,16.2507,0.0004,16.0
216,17.4181,2.0803,0.9929,17.3968,-6.204,0.942,17.0151,0.0004,17.0
217,18.1985,2.4658,0.9909,18.1717,-6.1818,0.9469,17.7567,0.0004,18.0
218,17.4646,2.1033,0.9928,17.4375,-6.2028,0.9423,17.0541,0.0004,17.0
219,17.9922,2.3639,0.9915,17.9659,-6.1877,0.9456,17.5599,0.0004,18.0
220,17.957,2.3465,0.9916,17.9289,-6.1888,0.9454,17.5245,0.0004,18.0
221,16.6489,1.7004,0.9948,16.6296,-6.2253,0.9367,16.2795,0.0004,16.0
222,17.9029,2.3198,0.9917,17.8756,-6.1903,0.9451,17.4735,0.0004,17.0
223,17.6157,2.1779,0.9924,17.5891,-6.1985,0.9433,17.1993,0.0004,17.0
224,19.0349,2.8789,0.9888,18.9991,-6.1572,0.9515,18.547,0.0004,19.0
225,18.1095,2.4218,0.9912,18.0769,-6.1845,0.9463,17.6661,0.0004,18.0
226,17.9014,2.319,0.9917,17.8731,-6.1904,0.9451,17.4711,0.0004,17.0
227,18.1418,2.4378,0.9911,18.1133,-6.1835,0.9465,17.7009,0.0004,18.0
228,18.4275,2.5789,0.9903,18.397,-6.1752,0.9482,17.9721,0.0004,18.0
229,18.7653,2.7457,0.9895,18.7325,-6.1652,0.95,18.2926,0.0004,18.0
230,18.3876,2.5592,0.9905,18.355,-6.1764,0.948,17.9319,0.0004,18.0
231,18.9652,2.8445,0.9889,18.9318,-6.1593,0.9511,18.4828,0.0004,18.0
232,18.4785,2.6041,0.9902,18.4448,-6.1738,0.9485,18.0177,0.0004,18.0
233,18.5069,2.6181,0.9901,18.4749,-6.1729,0.9486,18.0466,0.0004,18.0
234,19.1981,2.9595,0.9883,19.1632,-6.1523,0.9523,18.7036,0.0004,19.0
235,19.5175,3.1172,0.9875,19.4786,-6.1427,0.9539,19.0042,0.0004,19.0
236,19.0151,2.8691,0.9888,18.9771,-6.1579,0.9514,18.526,0.0004,19.0
237,18.1453,2.4395,0.9911,18.1127,-6.1835,0.9465,17.7003,0.0004,18.0
238,20.323,3.5151,0.9854,20.2765,-6.1178,0.9576,19.7638,0.0005,20.0
239,19.2166,2.9686,0.9883,19.1746,-6.1519,0.9524,18.7144,0.0004,19.0
240,19.1017,2.9119,0.9886,19.0645,-6.1553,0.9518,18.6094,0.0004,19.0
241,19.7391,3.2267,0.9869,19.6996,-6.1359,0.9549,19.2148,0.0004,19.0
242,20.1748,3.4419,0.9858,20.1308,-6.1224,0.9569,19.6252,0.0005,20.0
243,20.029,3.3699,0.9861,19.9839,-6.127,0.9563,19.4854,0.0005,19.0
244,19.8315,3.2723,0.9867,19.7879,-6.1331,0.9554,19.2988,0.0004,19.0
245,19.7313,3.2228,0.9869,19.6889,-6.1362,0.9549,19.2046,0.0004,19.0
246,21.1321,3.9147,0.9833,21.078,-6.0921,0.9609,20.5252,0.0005,21.0
247,21.0353,3.8669,0.9835,20.9813,-6.0952,0.9605,20.4334,0.0005,20.0
248,20.3925,3.5494,0.9852,20.3421,-6.1157,0.9579,19.8262,0.0005,20.0
249,20.3537,3.5303,0.9853,20.3062,-6.1169,0.9577,19.792,0.0005,20.0
250,20.7011,3.7019,0.9844,20.6521,-6.1059,0.9591,20.1208,0.0005,20.0
251,21.1217,3.9096,0.9833,21.0691,-6.0924,0.9608,20.5168,0.0005,21.0
252,21.4459,4.0697,0.9825,21.3898,-6.0819,0.9621,20.8211,0.0005,21.0
253,21.6846,4.1876,0.9819,21.6259,-6.0741,0.9629,21.0449,0.0005,21.0
254,20.4838,3.5945,0.985,20.4349,-6.1128,0.9582,19.9144,0.0005,20.0
255,21.9072,4.2975,0.9813,21.8456,-6.0668,0.9637,21.2531,0.0005,21.0
256,22.5088,4.5946,0.9798,22.4434,-6.0466,0.9658,21.8189,0.0005,22.0
257,22.2258,4.4549,0.9805,22.1593,-6.0562,0.9648,21.5501,0.0005,22.0
258,21.1124,3.905,0.9833,21.0578,-6.0928,0.9608,20.506,0.0005,21.0
259,22.5348,4.6075,0.9797,22.4669,-6.0458,0.9658,21.8411,0.0005,22.0
260,23.2386,4.9551,0.978,23.1661,-6.0216,0.968,22.5017,0.0005,23.0
261,23.9109,5.2871,0.9764,23.8309,-5.9981,0.9699,23.1288,0.0005,23.0
262,23.2726,4.9719,0.9779,23.1934,-6.0206,0.9681,22.5275,0.0005,23.0
263,23.2242,4.948,0.978,23.1483,-6.0222,0.968,22.4849,0.0005,22.0
264,23.364,5.017,0.9777,23.2875,-6.0173,0.9684,22.6163,0.0005,23.0
265,24.1301,5.3953,0.9759,24.048,-5.9903,0.9705,23.3334,0.0005,23.0
266,23.5937,5.1304,0.9772,23.5114,-6.0095,0.9691,22.8275,0.0005,23.0
267,24.2171,5.4383,0.9757,24.1334,-5.9872,0.9708,23.4138,0.0005,23.0
268,23.9048,5.2841,0.9764,23.82,-5.9985,0.9699,23.1186,0.0005,23.0
269,24.372,5.5148,0.9753,24.2857,-5.9817,0.9712,23.5572,0.0005,24.0
270,24.47,5.5632,0.9751,24.3807,-5.9782,0.9714,23.6466,0.0005,24.0
271,24.8674,5.7595,0.9742,24.7749,-5.9638,0.9724,24.0174,0.0005,24.0
272,25.0308,5.8402,0.9738,24.9352,-5.9579,0.9728,24.168,0.0005,24.0
273,24.7963,5.7244,0.9744,24.7015,-5.9665,0.9723,23.9484,0.0005,24.0
274,25.0426,5.846,0.9738,24.9473,-5.9574,0.9729,24.1794,0.0005,24.0
275,25.7912,6.2157,0.9722,25.6893,-5.9296,0.9746,24.876,0.0005,25.0
276,25.6135,6.1279,0.9726,25.5089,-5.9364,0.9742,24.7068,0.0005,25.0
277,25.8974,6.2681,0.9719,25.7917,-5.9257,0.9748,24.972,0.0005,25.0
278,26.1194,6.3778,0.9715,26.0106,-5.9174,0.9753,25.1772,0.0005,25.0
279,26.4033,6.518,0.9709,26.2911,-5.9066,0.9759,25.4401,0.0005,25.0
280,27.0654,6.8449,0.9695,26.9465,-5.881,0.9772,26.0533,0.0005,26.0
281,26.4149,6.5237,0.9708,26.2975,-5.9063,0.9759,25.4461,0.0005,25.0
282,26.0758,6.3562,0.9716,25.9645,-5.9191,0.9752,25.134,0.0005,25.0
283,27.2736,6.9478,0.9691,27.1487,-5.873,0.9776,26.2423,0.0006,26.0
284,27.269,6.9455,0.9691,27.1436,-5.8732,0.9776,26.2375,0.0006,26.0
285,27.2113,6.917,0.9692,27.0865,-5.8755,0.9775,26.1841,0.0006,26.0
286,28.2466,7.4283,0.9671,28.108,-5.8344,0.9793,27.1375,0.0006,27.0
287,27.5867,7.1024,0.9684,27.4532,-5.8609,0.9782,26.5267,0.0006,27.0
288,27.7443,7.1802,0.9681,27.6133,-5.8545,0.9785,26.6761,0.0006,27.0
289,29.5108,8.0525,0.9647,29.3538,-5.7827,0.9813,28.2968,0.0006,28.0
290,27.4274,7.0237,0.9687,27.299,-5.867,0.9779,26.3827,0.0006,26.0
291,27.9438,7.2787,0.9677,27.812,-5.8464,0.9788,26.8615,0.0006,27.0
292,29.6709,8.1316,0.9644,29.5114,-5.7761,0.9816,28.4432,0.0006,28.0
293,28.8731,7.7376,0.9659,28.7201,-5.8093,0.9804,27.7075,0.0006,28.0
294,29.1657,7.8821,0.9654,29.0148,-5.797,0.9808,27.9818,0.0006,28.0
295,28.5436,7.5749,0.9665,28.3965,-5.8226,0.9798,27.4063,0.0006,27.0
296,30.3376,8.4608,0.9632,30.1677,-5.748,0.9825,29.0522,0.0006,29.0
297,30.6974,8.6385,0.9626,30.5232,-5.7326,0.983,29.3816,0.0006,29.0
298,29.9222,8.2557,0.964,29.7531,-5.7658,0.9819,28.6676,0.0006,29.0
299,30.1268,8.3567,0.9636,29.9607,-5.7569,0.9822,28.8602,0.0006,29.0
300,30.2692,8.427,0.9634,30.1004,-5.7509,0.9824,28.9898,0.0006,29.0
