Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
882,32.1456,-5.6598,0.9849,32.1462,-5.6603,0.9848,30.8817,0.0006,31.0
883,33.379,-5.6029,0.9862,33.3803,-5.6033,0.9862,32.0181,0.0006,32.0
884,33.2931,-5.6068,0.9861,33.2935,-5.6073,0.9861,31.9383,0.0006,32.0
885,32.9532,-5.6226,0.9858,32.9524,-5.6232,0.9858,31.6245,0.0006,32.0
886,33.4254,-5.6008,0.9863,33.4286,-5.601,0.9862,32.0625,0.0006,32.0
887,33.5648,-5.5941,0.9864,33.5664,-5.5945,0.9864,32.1891,0.0006,32.0
888,32.7884,-5.6301,0.9856,32.7855,-5.631,0.9856,31.4709,0.0006,31.0
889,33.383,-5.6028,0.9862,33.3868,-5.6029,0.9862,32.0241,0.0006,32.0
890,33.1561,-5.6132,0.986,33.1559,-5.6138,0.986,31.8117,0.0006,32.0
891,33.4309,-5.6005,0.9863,33.4332,-5.6008,0.9863,32.0667,0.0006,32.0
892,33.2089,-5.6107,0.986,33.2087,-5.6113,0.986,31.8603,0.0006,32.0
893,33.2137,-5.6106,0.986,33.2146,-5.611,0.986,31.8657,0.0006,32.0
894,32.7763,-5.6307,0.9856,32.7751,-5.6314,0.9856,31.4613,0.0006,31.0
895,33.3277,-5.6054,0.9861,33.3314,-5.6056,0.9861,31.9731,0.0006,32.0
896,34.1182,-5.5681,0.9869,34.1231,-5.5681,0.9869,32.7003,0.0006,33.0
897,32.3261,-5.6515,0.9851,32.3264,-5.6521,0.9851,31.0479,0.0006,31.0
898,33.584,-5.5932,0.9864,33.5853,-5.5936,0.9864,32.2065,0.0006,32.0
899,34.3792,-5.5556,0.9872,34.3841,-5.5556,0.9872,32.9397,0.0006,33.0
900,33.7939,-5.5831,0.9866,33.7917,-5.5838,0.9866,32.3961,0.0006,32.0
901,33.6056,-5.5921,0.9864,33.6055,-5.5927,0.9864,32.2251,0.0006,32.0
902,33.2215,-5.6101,0.986,33.2204,-5.6107,0.986,31.8711,0.0006,32.0
903,33.543,-5.5952,0.9864,33.5455,-5.5955,0.9864,32.1699,0.0006,32.0
904,33.8585,-5.5803,0.9867,33.861,-5.5806,0.9867,32.4597,0.0006,32.0
905,33.4747,-5.5982,0.9863,33.4737,-5.5989,0.9863,32.1039,0.0006,32.0
906,33.3293,-5.6051,0.9862,33.3294,-5.6056,0.9861,31.9713,0.0006,32.0
907,33.693,-5.5882,0.9865,33.6957,-5.5884,0.9865,32.3079,0.0006,32.0
908,33.0765,-5.6168,0.9859,33.0743,-5.6176,0.9859,31.7367,0.0006,32.0
909,33.1883,-5.6118,0.986,33.1898,-5.6122,0.986,31.8429,0.0006,32.0
910,34.1969,-5.5644,0.987,34.2029,-5.5643,0.987,32.7735,0.0006,33.0
911,33.1699,-5.6123,0.986,33.1656,-5.6133,0.986,31.8207,0.0006,32.0
912,34.2898,-5.56,0.9871,34.2965,-5.5598,0.9871,32.8593,0.0006,33.0
913,34.4128,-5.5538,0.9872,34.4142,-5.5541,0.9872,32.9673,0.0006,33.0
914,33.2826,-5.607,0.9861,33.2779,-5.6081,0.9861,31.9239,0.0006,32.0
915,34.8411,-5.533,0.9876,34.8425,-5.5334,0.9876,33.3597,0.0006,33.0
916,33.3428,-5.6045,0.9862,33.3431,-5.605,0.9862,31.9839,0.0006,32.0
917,35.519,-5.4998,0.9882,35.5206,-5.5001,0.9882,33.9802,0.0006,34.0
918,33.9548,-5.5756,0.9868,33.9551,-5.5761,0.9868,32.5461,0.0006,33.0
919,35.621,-5.4948,0.9883,35.6223,-5.4951,0.9883,34.0732,0.0006,34.0
920,34.287,-5.5597,0.9871,34.2873,-5.5602,0.9871,32.8509,0.0006,33.0
921,33.8519,-5.5804,0.9867,33.8505,-5.5811,0.9867,32.4501,0.0006,32.0
922,34.4144,-5.5538,0.9872,34.4182,-5.5539,0.9872,32.9709,0.0006,33.0
923,34.4838,-5.5503,0.9873,34.4849,-5.5507,0.9873,33.0321,0.0006,33.0
924,34.5577,-5.5468,0.9874,34.5589,-5.5471,0.9874,33.0999,0.0006,33.0
925,34.7288,-5.5385,0.9875,34.7305,-5.5388,0.9875,33.2571,0.0006,33.0
926,34.0057,-5.573,0.9868,34.0028,-5.5738,0.9868,32.5899,0.0006,33.0
927,35.1046,-5.5206,0.9879,35.1112,-5.5203,0.9879,33.6057,0.0006,34.0
928,36.0722,-5.4727,0.9887,36.0782,-5.4724,0.9887,34.4896,0.0006,34.0
929,35.07,-5.5215,0.9878,35.0653,-5.5225,0.9878,33.5637,0.0006,34.0
930,34.8051,-5.5347,0.9876,34.8045,-5.5352,0.9876,33.3249,0.0006,33.0
931,34.5262,-5.5482,0.9873,34.5255,-5.5487,0.9873,33.0693,0.0006,33.0
932,35.1915,-5.5161,0.9879,35.1958,-5.5161,0.9879,33.6831,0.0006,34.0
933,34.6116,-5.5439,0.9874,34.6093,-5.5447,0.9874,33.1461,0.0006,33.0
934,35.3642,-5.5077,0.9881,35.369,-5.5076,0.9881,33.8416,0.0006,34.0
935,36.7041,-5.4405,0.9892,36.7052,-5.4407,0.9892,35.0614,0.0006,35.0
936,34.6205,-5.5436,0.9874,34.6204,-5.5442,0.9874,33.1563,0.0006,33.0
937,34.9618,-5.5273,0.9877,34.9644,-5.5274,0.9877,33.4713,0.0006,33.0
938,36.3223,-5.4598,0.9889,36.3235,-5.4601,0.9889,34.7134,0.0006,35.0
939,35.5373,-5.4986,0.9882,35.5337,-5.4995,0.9882,33.9922,0.0006,34.0
940,35.7381,-5.489,0.9884,35.7399,-5.4893,0.9884,34.1806,0.0006,34.0
941,34.7429,-5.5374,0.9875,34.7383,-5.5384,0.9875,33.2643,0.0006,33.0
942,35.8885,-5.4819,0.9885,35.8955,-5.4815,0.9885,34.3228,0.0006,34.0
943,35.6825,-5.4916,0.9884,35.6821,-5.4921,0.9884,34.1278,0.0006,34.0
944,36.6707,-5.4425,0.9892,36.6769,-5.4422,0.9892,35.0356,0.0006,35.0
945,35.2186,-5.5145,0.988,35.2188,-5.515,0.988,33.7041,0.0006,34.0
946,36.1343,-5.4695,0.9887,36.14,-5.4693,0.9887,34.546,0.0006,35.0
947,36.5489,-5.4485,0.9891,36.5518,-5.4485,0.9891,34.9216,0.0006,35.0
948,36.0495,-5.4732,0.9887,36.0473,-5.4739,0.9887,34.4614,0.0006,34.0
949,36.1441,-5.4687,0.9887,36.1453,-5.469,0.9887,34.5508,0.0006,35.0
950,37.5465,-5.3973,0.9898,37.5476,-5.3975,0.9898,35.8282,0.0006,36.0
951,36.551,-5.4478,0.9891,36.5459,-5.4488,0.9891,34.9162,0.0006,35.0
952,36.6226,-5.4446,0.9891,36.6236,-5.4449,0.9891,34.987,0.0006,35.0
953,36.5438,-5.4485,0.9891,36.5439,-5.4489,0.9891,34.9144,0.0006,35.0
954,35.7194,-5.4895,0.9884,35.7156,-5.4905,0.9884,34.1584,0.0006,34.0
955,36.6159,-5.4453,0.9891,36.6216,-5.445,0.9891,34.9852,0.0006,35.0
956,37.0506,-5.4229,0.9895,37.0537,-5.423,0.9895,35.3788,0.0006,35.0
957,37.0177,-5.4244,0.9894,37.0181,-5.4248,0.9894,35.3464,0.0006,35.0
958,36.1201,-5.4695,0.9887,36.1157,-5.4705,0.9887,34.5238,0.0006,35.0
959,36.3296,-5.4594,0.9889,36.3314,-5.4597,0.9889,34.7206,0.0006,35.0
960,36.95,-5.4281,0.9894,36.9542,-5.4281,0.9894,35.2882,0.0006,35.0
961,35.7535,-5.4881,0.9884,35.7536,-5.4886,0.9884,34.1932,0.0006,34.0
962,37.1125,-5.4196,0.9895,37.1136,-5.4199,0.9895,35.4334,0.0006,35.0
963,38.233,-5.3614,0.9903,38.2339,-5.3617,0.9903,36.4516,0.0006,36.0
964,37.3261,-5.4082,0.9897,37.3213,-5.4092,0.9897,35.6224,0.0006,36.0
965,38.0441,-5.3716,0.9902,38.0488,-5.3714,0.9902,36.2836,0.0006,36.0
966,37.5146,-5.3986,0.9898,37.512,-5.3994,0.9898,35.7958,0.0006,36.0
967,38.0065,-5.3735,0.9902,38.0098,-5.3734,0.9902,36.2482,0.0006,36.0
968,38.38,-5.3538,0.9904,38.3826,-5.3538,0.9904,36.5866,0.0006,37.0
969,37.7142,-5.3882,0.9899,37.7106,-5.389,0.9899,35.9764,0.0006,36.0
970,38.4394,-5.3508,0.9904,38.4441,-5.3506,0.9905,36.6424,0.0006,37.0
971,38.1506,-5.3656,0.9903,38.1492,-5.3661,0.9903,36.3748,0.0006,36.0
972,39.0921,-5.3162,0.9909,39.0983,-5.3158,0.9909,37.2352,0.0006,37.0
973,38.6879,-5.3371,0.9906,38.6857,-5.3378,0.9906,36.8614,0.0006,37.0
974,37.6063,-5.3936,0.9899,37.6004,-5.3948,0.9899,35.8762,0.0006,36.0
975,38.5413,-5.3456,0.9905,38.5473,-5.3451,0.9905,36.736,0.0006,37.0
976,39.0076,-5.3205,0.9908,39.0108,-5.3204,0.9908,37.156,0.0006,37.0
977,39.2193,-5.309,0.991,39.2209,-5.3092,0.991,37.3462,0.0006,37.0
978,39.4829,-5.2949,0.9911,39.4848,-5.2949,0.9911,37.585,0.0006,38.0
979,40.0756,-5.2628,0.9915,40.0796,-5.2626,0.9915,38.1226,0.0006,38.0
980,40.0814,-5.2622,0.9915,40.0816,-5.2625,0.9915,38.1244,0.0006,38.0
981,40.0709,-5.2627,0.9915,40.0709,-5.263,0.9915,38.1148,0.0006,38.0
982,39.3967,-5.2991,0.9911,39.3926,-5.2999,0.9911,37.5016,0.0006,38.0
983,40.4672,-5.241,0.9917,40.4678,-5.2412,0.9917,38.473,0.0006,38.0
984,40.2134,-5.2548,0.9916,40.2118,-5.2553,0.9916,38.242,0.0006,38.0
985,39.8361,-5.2754,0.9913,39.8338,-5.276,0.9913,37.9006,0.0006,38.0
986,39.8133,-5.2768,0.9913,39.8132,-5.2771,0.9913,37.882,0.0006,38.0
987,41.8781,-5.162,0.9925,41.879,-5.1621,0.9925,39.7438,0.0006,40.0
988,41.4365,-5.1867,0.9923,41.4333,-5.1873,0.9923,39.343,0.0006,39.0
989,40.8192,-5.2211,0.9919,40.8151,-5.222,0.9919,38.7862,0.0006,39.0
990,41.2347,-5.1985,0.9921,41.2374,-5.1984,0.9921,39.1666,0.0006,39.0
991,40.8841,-5.2177,0.992,40.8817,-5.2183,0.992,38.8462,0.0006,39.0
992,41.6471,-5.1754,0.9924,41.6521,-5.175,0.9924,39.5398,0.0006,40.0
993,41.6284,-5.1761,0.9924,41.6281,-5.1763,0.9924,39.5182,0.0006,40.0
994,41.7032,-5.1719,0.9924,41.7035,-5.1721,0.9924,39.586,0.0006,40.0
995,41.4148,-5.188,0.9922,41.4127,-5.1885,0.9922,39.3244,0.0006,39.0
996,41.6706,-5.1738,0.9924,41.6721,-5.1739,0.9924,39.5578,0.0006,40.0
997,41.8082,-5.166,0.9925,41.8089,-5.1661,0.9925,39.6808,0.0006,40.0
998,42.1733,-5.1453,0.9926,42.1755,-5.1452,0.9926,40.0102,0.0005,40.0
999,42.6114,-5.1202,0.9929,42.6141,-5.12,0.9929,40.4038,0.0005,40.0
1000,41.7795,-5.167,0.9924,41.7736,-5.1681,0.9924,39.649,0.0006,40.0
1001,43.1325,-5.0897,0.9931,43.1328,-5.0899,0.9931,40.8688,0.0005,41.0
1002,42.6926,-5.1149,0.9929,42.689,-5.1156,0.9929,40.471,0.0005,40.0
1003,42.3315,-5.1358,0.9927,42.3286,-5.1364,0.9927,40.1476,0.0005,40.0
1004,43.4959,-5.0685,0.9933,43.4961,-5.0686,0.9933,41.194,0.0005,41.0
1005,42.8055,-5.1083,0.993,42.8001,-5.1092,0.993,40.5706,0.0005,41.0
1006,42.6809,-5.1158,0.9929,42.6796,-5.1162,0.9929,40.4626,0.0005,40.0
1007,44.1562,-5.0294,0.9936,44.1564,-5.0295,0.9936,41.7844,0.0005,42.0
1008,43.4875,-5.0685,0.9933,43.482,-5.0694,0.9933,41.1814,0.0005,41.0
1009,44.8328,-4.9889,0.9939,44.8328,-4.989,0.9939,42.388,0.0005,42.0
1010,44.393,-5.0149,0.9937,44.3889,-5.0156,0.9937,41.992,0.0005,42.0
1011,44.5893,-5.0036,0.9938,44.5899,-5.0036,0.9938,42.1714,0.0005,42.0
1012,43.9617,-5.0405,0.9935,43.9563,-5.0414,0.9935,41.6056,0.0005,42.0
1013,44.6915,-4.9978,0.9938,44.6962,-4.9972,0.9938,42.2662,0.0005,42.0
1014,44.2819,-5.0216,0.9936,44.278,-5.0223,0.9936,41.893,0.0005,42.0
1015,44.5824,-5.0041,0.9938,44.5839,-5.004,0.9938,42.166,0.0005,42.0
1016,45.2541,-4.9637,0.994,45.2583,-4.9632,0.994,42.7671,0.0005,43.0
1017,45.569,-4.9443,0.9942,45.5703,-4.9441,0.9942,43.0449,0.0005,43.0
1018,46.2485,-4.9027,0.9944,46.2527,-4.9021,0.9944,43.6515,0.0005,44.0
1019,46.4269,-4.8913,0.9945,46.427,-4.8913,0.9945,43.8063,0.0005,44.0
1020,45.8259,-4.9279,0.9943,45.8199,-4.9288,0.9943,43.2669,0.0005,43.0
1021,46.6227,-4.8795,0.9946,46.6278,-4.8788,0.9946,43.9845,0.0004,44.0
1022,45.9661,-4.9192,0.9943,45.9596,-4.9202,0.9943,43.3911,0.0005,43.0
1023,46.1686,-4.9073,0.9944,46.1689,-4.9073,0.9944,43.5771,0.0005,44.0
1024,46.9959,-4.8562,0.9947,47.0012,-4.8554,0.9947,44.3157,0.0004,44.0
1025,47.5557,-4.8206,0.9949,47.5587,-4.8201,0.9949,44.8095,0.0004,45.0
1026,45.3875,-4.955,0.9941,45.385,-4.9555,0.9941,42.8799,0.0005,43.0
1027,46.9813,-4.8566,0.9947,46.9809,-4.8566,0.9947,44.2977,0.0004,44.0
1028,46.9985,-4.8554,0.9947,46.9972,-4.8556,0.9947,44.3121,0.0004,44.0
1029,46.704,-4.8736,0.9946,46.7001,-4.8742,0.9946,44.0487,0.0004,44.0
1030,47.6306,-4.8161,0.9949,47.6367,-4.8152,0.9949,44.8784,0.0004,45.0
1031,47.9459,-4.7955,0.995,47.9467,-4.7954,0.995,45.1526,0.0004,45.0
1032,47.2423,-4.8395,0.9948,47.2348,-4.8406,0.9948,44.5227,0.0004,45.0
1033,47.919,-4.7975,0.995,47.9229,-4.7969,0.995,45.1316,0.0004,45.0
1034,47.3953,-4.83,0.9948,47.3893,-4.8309,0.9948,44.6595,0.0004,45.0
1035,48.1404,-4.7834,0.9951,48.1449,-4.7827,0.9951,45.3278,0.0004,45.0
1036,47.4987,-4.8233,0.9949,47.4916,-4.8244,0.9949,44.7501,0.0004,45.0
1037,49.5075,-4.6942,0.9955,49.5068,-4.6941,0.9955,46.5289,0.0004,47.0
1038,48.7226,-4.7446,0.9953,48.7137,-4.7459,0.9953,45.83,0.0004,46.0
1039,48.1746,-4.7802,0.9951,48.168,-4.7812,0.9951,45.3482,0.0004,45.0
1040,49.7404,-4.6788,0.9956,49.7393,-4.6788,0.9956,46.7335,0.0003,47.0
1041,50.0164,-4.6605,0.9957,50.0163,-4.6604,0.9957,46.9771,0.0003,47.0
1042,49.2928,-4.7075,0.9955,49.284,-4.7087,0.9955,46.3327,0.0004,46.0
1043,49.9102,-4.6679,0.9957,49.9132,-4.6673,0.9957,46.8865,0.0003,47.0
1044,50.0395,-4.6589,0.9957,50.0381,-4.659,0.9957,46.9963,0.0003,47.0
1045,49.6119,-4.6867,0.9956,49.6057,-4.6876,0.9956,46.6159,0.0003,47.0
1046,49.9178,-4.6671,0.9957,49.918,-4.6669,0.9957,46.8907,0.0003,47.0
1047,50.3158,-4.6407,0.9958,50.3167,-4.6404,0.9958,47.2411,0.0003,47.0
1048,50.1975,-4.6482,0.9957,50.1938,-4.6486,0.9957,47.1331,0.0003,47.0
1049,50.0015,-4.6611,0.9957,49.9972,-4.6617,0.9957,46.9603,0.0003,47.0
1050,50.0634,-4.6572,0.9957,50.0613,-4.6574,0.9957,47.0167,0.0003,47.0
1051,49.7203,-4.6796,0.9956,49.7148,-4.6804,0.9956,46.7119,0.0003,47.0
1052,50.9434,-4.5984,0.996,50.9515,-4.598,0.996,47.7936,0.0022,48.0
1053,51.1806,-4.5824,0.996,51.1893,-4.5819,0.996,48.0022,0.0022,48.0
1054,51.1604,-4.5836,0.996,51.1668,-4.5834,0.996,47.9824,0.0022,48.0
1055,50.8665,-4.6032,0.9959,50.8709,-4.6034,0.9959,47.7228,0.0023,48.0
1056,51.3719,-4.5696,0.9961,51.3828,-4.5687,0.9961,48.1718,0.0021,48.0
1057,51.9262,-4.5318,0.9962,51.9365,-4.5308,0.9962,48.6568,0.0019,49.0
1058,52.3954,-4.4994,0.9963,52.4039,-4.4986,0.9963,49.0656,0.0017,49.0
1059,52.5231,-4.4903,0.9964,52.528,-4.49,0.9964,49.1741,0.0016,49.0
1060,52.212,-4.5114,0.9963,52.2133,-4.5118,0.9963,48.899,0.0017,49.0
1061,52.3117,-4.5049,0.9963,52.3168,-4.5046,0.9963,48.9895,0.0017,49.0
1062,52.7927,-4.4718,0.9964,52.8005,-4.471,0.9964,49.4121,0.0015,49.0
1063,53.5727,-4.4174,0.9966,53.5818,-4.4162,0.9966,50.0936,0.0012,50.0
1064,53.8844,-4.3949,0.9967,53.888,-4.3945,0.9967,50.3603,0.001,50.0
1065,53.5673,-4.4168,0.9966,53.5653,-4.4173,0.9966,50.0792,0.0012,50.0
1066,53.5668,-4.4171,0.9966,53.568,-4.4171,0.9966,50.0816,0.0012,50.0
1067,53.4051,-4.4284,0.9966,53.405,-4.4286,0.9966,49.9395,0.0012,50.0
1068,53.1047,-4.4493,0.9965,53.104,-4.4498,0.9965,49.677,0.0014,50.0
1069,52.5226,-4.4897,0.9964,52.5205,-4.4905,0.9964,49.1675,0.0016,49.0
1070,52.6061,-4.4845,0.9964,52.6104,-4.4843,0.9964,49.246,0.0016,49.0
1071,53.9718,-4.3886,0.9967,53.9734,-4.3884,0.9967,50.4346,0.001,50.0
1072,55.1108,-4.3069,0.997,55.1092,-4.3069,0.997,51.4217,0.0005,51.0
1073,54.9708,-4.3167,0.9969,54.967,-4.3172,0.9969,51.2982,0.0005,51.0
1074,55.3525,-4.2896,0.997,55.3531,-4.2892,0.997,51.6332,0.0004,52.0
1075,55.7084,-4.2636,0.9971,55.7137,-4.2629,0.9971,51.9432,0.0013,52.0
1076,55.0121,-4.3132,0.9969,55.0022,-4.3147,0.9969,51.3288,0.0005,51.0
1077,55.1699,-4.3026,0.997,55.1686,-4.3026,0.997,51.4732,0.0004,51.0
1078,54.5237,-4.3484,0.9968,54.5157,-4.3497,0.9968,50.9063,0.0008,51.0
1079,54.3569,-4.3608,0.9968,54.3544,-4.3612,0.9968,50.766,0.0008,51.0
1080,54.2205,-4.3706,0.9968,54.2186,-4.3709,0.9968,50.648,0.0009,51.0
1081,54.572,-4.3459,0.9968,54.5743,-4.3455,0.9968,50.9572,0.0007,51.0
1082,55.2941,-4.2941,0.997,55.2985,-4.2932,0.997,51.5859,0.0004,52.0
1083,56.563,-4.2005,0.9973,56.5495,-4.2014,0.9973,52.6723,-0.0018,53.0
1084,54.7671,-4.3313,0.9969,54.7633,-4.3319,0.9969,51.1214,0.0006,51.0
1085,55.4456,-4.2831,0.997,55.4593,-4.2815,0.997,51.7208,0.0022,52.0
1086,55.8034,-4.2567,0.9971,55.807,-4.2561,0.9971,52.0246,0.001,52.0
1087,56.8679,-4.1779,0.9973,56.8614,-4.1782,0.9973,52.9383,-0.0004,53.0
1088,55.289,-4.2936,0.997,55.284,-4.2942,0.997,51.5733,0.0004,52.0
1089,55.7763,-4.2588,0.9971,55.7818,-4.2579,0.9971,52.0026,0.0011,52.0
1090,56.1297,-4.2327,0.9972,56.127,-4.2326,0.9972,52.3039,-0.0002,52.0
1091,56.1184,-4.2332,0.9972,56.112,-4.2337,0.9972,52.2908,-0.0002,52.0
1092,56.5004,-4.2054,0.9972,56.4909,-4.2058,0.9972,52.6212,-0.0016,53.0
1093,56.7928,-4.1836,0.9973,56.7885,-4.1837,0.9973,52.8754,-0.0004,53.0
1094,56.2589,-4.2223,0.9972,56.2442,-4.224,0.9972,52.4061,-0.0006,52.0
1095,56.1851,-4.2282,0.9972,56.1767,-4.2289,0.9972,52.3473,-0.0004,52.0
1096,55.7351,-4.2609,0.9971,55.7314,-4.2616,0.9971,51.9586,0.0012,52.0
1097,56.3704,-4.2152,0.9972,56.3661,-4.215,0.9972,52.5125,-0.0011,53.0
1098,55.6115,-4.2696,0.9971,55.6069,-4.2707,0.9971,51.8498,0.0017,52.0
1099,55.9576,-4.2453,0.9971,55.9581,-4.245,0.9971,52.1565,0.0004,52.0
1100,57.3487,-4.142,0.9974,57.3412,-4.1424,0.9974,53.3523,-0.0007,53.0
1101,56.3258,-4.2177,0.9972,56.3143,-4.2188,0.9972,52.4673,-0.0009,52.0
1102,55.6358,-4.2679,0.9971,55.6314,-4.2689,0.9971,51.8712,0.0016,52.0
1103,56.0437,-4.2391,0.9972,56.0432,-4.2388,0.9972,52.2308,0.0001,52.0
1104,56.4418,-4.2097,0.9972,56.4336,-4.21,0.9972,52.5713,-0.0014,53.0
1105,57.1949,-4.1541,0.9974,57.1946,-4.1534,0.9974,53.2259,-0.0006,53.0
1106,56.7812,-4.1837,0.9973,56.7691,-4.1851,0.9973,52.8586,-0.0004,53.0
1107,56.8241,-4.181,0.9973,56.817,-4.1815,0.9973,52.8999,-0.0004,53.0
1108,55.8784,-4.2507,0.9971,55.8757,-4.2511,0.9971,52.0846,0.0007,52.0
1109,56.4538,-4.209,0.9972,56.4472,-4.209,0.9972,52.5832,-0.0014,53.0
1110,56.4724,-4.2071,0.9972,56.4595,-4.2081,0.9972,52.5939,-0.0015,53.0
1111,56.0431,-4.2383,0.9972,56.0337,-4.2395,0.9972,52.2225,0.0001,52.0
1112,56.3724,-4.2148,0.9972,56.3648,-4.2151,0.9972,52.5113,-0.0011,53.0
1113,56.552,-4.2014,0.9973,56.5392,-4.2022,0.9973,52.6634,-0.0018,53.0
1114,57.844,-4.1047,0.9975,57.8348,-4.1052,0.9975,53.7776,-0.0009,54.0
1115,57.2629,-4.1476,0.9974,57.2474,-4.1494,0.9974,53.2714,-0.0006,53.0
1116,55.9205,-4.2475,0.9971,55.9166,-4.2481,0.9971,52.1203,0.0006,52.0
1117,57.5673,-4.1256,0.9974,57.5594,-4.126,0.9974,53.5404,-0.0008,54.0
1118,57.4645,-4.133,0.9974,57.4538,-4.1339,0.9974,53.4493,-0.0007,53.0
1119,56.7801,-4.1835,0.9973,56.7649,-4.1854,0.9973,52.855,-0.0004,53.0
1120,56.8764,-4.1772,0.9973,56.8697,-4.1776,0.9973,52.9455,-0.0004,53.0
1121,58.1226,-4.0835,0.9975,58.1125,-4.0842,0.9975,54.0167,-0.0011,54.0
1122,57.3542,-4.1406,0.9974,57.3363,-4.1428,0.9974,53.3481,-0.0007,53.0
1123,57.0184,-4.1661,0.9973,57.0064,-4.1674,0.9973,53.0635,-0.0005,53.0
1124,57.552,-4.127,0.9974,57.5483,-4.1268,0.9974,53.5308,-0.0008,54.0
1125,57.219,-4.1511,0.9974,57.2064,-4.1525,0.9974,53.236,-0.0006,53.0
1126,57.7088,-4.1152,0.9975,57.704,-4.1151,0.9975,53.665,-0.0009,54.0
1127,57.7371,-4.1126,0.9975,57.727,-4.1134,0.9975,53.6848,-0.0009,54.0
1128,58.1473,-4.0819,0.9975,58.1403,-4.0821,0.9975,54.0406,-0.0011,54.0
1129,57.6331,-4.1198,0.9975,57.6171,-4.1217,0.9975,53.5901,-0.0008,54.0
1130,57.8666,-4.103,0.9975,57.8585,-4.1034,0.9975,53.798,-0.0009,54.0
1131,57.9224,-4.0986,0.9975,57.912,-4.0994,0.9975,53.8441,-0.001,54.0
1132,58.0031,-4.0925,0.9975,57.9928,-4.0933,0.9975,53.9136,-0.001,54.0
1133,58.0116,-4.0918,0.9975,58.0004,-4.0927,0.9975,53.9202,-0.001,54.0
1134,58.0055,-4.0922,0.9975,57.9942,-4.0932,0.9975,53.9148,-0.001,54.0
1135,59.067,-4.0113,0.9977,59.2072,-12.9804,0.9767,54.8349,-8.9943,56.0
1136,58.3201,-4.0675,0.9976,58.2991,-4.07,0.9976,54.1772,-0.0012,54.0
1137,57.7468,-4.1112,0.9975,57.7298,-4.1132,0.9975,53.6872,-0.0009,54.0
1138,57.8023,-4.1077,0.9975,57.7924,-4.1084,0.9975,53.7411,-0.0009,54.0
1139,57.5547,-4.126,0.9974,57.542,-4.1273,0.9974,53.5254,-0.0008,54.0
1140,57.856,-4.1039,0.9975,57.8487,-4.1042,0.9975,53.7896,-0.0009,54.0
1141,59.4761,-3.9798,0.9978,59.6304,-13.6091,0.9748,55.1839,-9.6608,56.0
1142,58.0344,-4.0898,0.9975,58.0213,-4.0911,0.9975,53.9382,-0.001,54.0
1143,58.9159,-4.0229,0.9977,59.0484,-12.6617,0.9777,54.7058,-8.6611,55.0
1144,58.3653,-4.0643,0.9976,58.3465,-4.0664,0.9976,54.218,-0.0012,54.0
1145,58.0875,-4.0857,0.9975,58.0728,-4.0872,0.9975,53.9825,-0.0011,54.0
1146,59.0181,-4.015,0.9977,59.1593,-12.9842,0.9766,54.7934,-8.9942,56.0
1147,59.1252,-4.0067,0.9977,59.264,-12.976,0.9768,54.8842,-8.9944,56.0
1148,59.7041,-3.9624,0.9978,59.8816,-14.2506,0.9727,55.3827,-10.3269,56.0
1149,58.86,-4.0269,0.9977,58.9916,-12.6661,0.9776,54.6565,-8.661,55.0
1150,59.1046,-4.0085,0.9977,59.2455,-12.9775,0.9767,54.8681,-8.9944,56.0
1151,59.908,-3.946,0.9978,60.0871,-14.5649,0.9717,55.5508,-10.6601,57.0
1152,59.5222,-3.9755,0.9978,59.6806,-13.9359,0.9737,55.218,-9.9937,56.0
1153,59.5037,-3.9773,0.9978,59.6669,-13.9369,0.9736,55.2062,-9.9937,56.0
1154,60.1726,-3.9259,0.9979,60.3777,-15.2023,0.9695,55.782,-11.3262,57.0
1155,59.6799,-3.9631,0.9978,59.8453,-14.2535,0.9726,55.3512,-10.3268,56.0
1156,59.7073,-3.9615,0.9978,59.8782,-14.2509,0.9727,55.3797,-10.3269,56.0
1157,60.1827,-3.9249,0.9979,60.3853,-15.2017,0.9695,55.7886,-11.3262,57.0
1158,59.8055,-3.9535,0.9978,59.9693,-14.2437,0.9728,55.4586,-10.3271,56.0
1159,59.9466,-3.943,0.9978,60.1255,-14.5618,0.9717,55.584,-10.6602,57.0
1160,60.0475,-3.9351,0.9979,60.2361,-14.8834,0.9706,55.6697,-10.9931,57.0
1161,61.4133,-3.8273,0.9981,61.6914,-17.4069,0.9621,56.8321,-13.6671,58.0
1162,60.8753,-3.8692,0.998,61.1023,-16.4639,0.9653,56.3651,-12.6584,58.0
1163,61.0919,-3.8529,0.998,61.3367,-16.7746,0.9643,56.5561,-12.9915,58.0
1164,61.0181,-3.8584,0.998,61.2612,-16.7807,0.9642,56.4909,-12.9914,58.0
1165,60.8962,-3.868,0.998,61.1277,-16.4619,0.9653,56.387,-12.6584,58.0
1166,60.7584,-3.8789,0.998,60.9794,-16.1441,0.9665,56.27,-12.3255,58.0
1167,62.1212,-3.7705,0.9982,62.4511,-18.6622,0.9577,57.4331,-15.0006,59.0
1168,62.1252,-3.7699,0.9982,62.4532,-18.6621,0.9577,57.4349,-15.0007,59.0
1169,61.6903,-3.8044,0.9981,61.9867,-18.0416,0.9598,57.0611,-14.3338,59.0
1170,61.7168,-3.8028,0.9981,62.019,-18.039,0.9598,57.0886,-14.3338,59.0
