Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(TR),P Global (TR),Q Global (TR),FP Global(TR),P Global (SST),Q Global(SST),FP Global (SST),P (SST),Q (SST)
908,20.137,16.6602,0.7705,19.7964,-4.4388,0.9766,60.414,49.9829,0.7705,117.6911,48.6389,0.9242,19.4343,0.0017,19.0
909,20.5476,16.8326,0.7736,20.2019,-4.4219,0.9776,61.65,50.503,0.7736,120.0802,49.137,0.9255,19.8252,0.0017,20.0
910,20.5924,16.8153,0.7746,20.2455,-4.4201,0.9777,61.7786,50.4468,0.7746,120.3365,49.083,0.9259,19.8671,0.0017,20.0
911,20.8459,16.906,0.7767,20.4965,-4.4094,0.9784,62.5554,50.7286,0.7767,121.815,49.3458,0.9268,20.1089,0.0017,20.0
912,21.9432,17.4377,0.7829,21.5727,-4.3624,0.9808,65.8299,52.312,0.7829,128.148,50.8697,0.9294,21.1438,0.0018,21.0
913,21.7856,17.3145,0.7829,21.4183,-4.3693,0.9805,65.3556,51.9411,0.7829,127.24,50.513,0.9294,20.9955,0.0017,21.0
914,21.7388,17.2487,0.7834,21.3745,-4.3712,0.9804,65.2182,51.7459,0.7834,126.9826,50.3254,0.9297,20.9535,0.0017,21.0
915,20.9711,16.8075,0.7803,20.6198,-4.4041,0.9787,62.9012,50.4139,0.7803,122.5409,49.051,0.9284,20.2276,0.0017,20.0
916,21.7571,17.1748,0.7849,21.4002,-4.3701,0.9804,65.2883,51.5351,0.7849,127.1334,50.1228,0.9303,20.9781,0.0017,21.0
917,20.4997,16.4787,0.7794,20.1644,-4.4235,0.9775,61.4993,49.4362,0.7794,119.8592,48.1142,0.928,19.789,0.0017,20.0
918,21.8853,17.1598,0.7869,21.5253,-4.3645,0.9807,65.6614,51.4821,0.787,127.8695,50.0722,0.9312,21.0983,0.0018,21.0
919,21.7529,17.0497,0.7871,21.3956,-4.3703,0.9804,65.2623,51.15,0.7871,127.1064,49.7528,0.9312,20.9737,0.0017,21.0
920,21.6006,16.9288,0.7871,21.2477,-4.3768,0.9801,64.8079,50.7892,0.7871,126.2364,49.4056,0.9312,20.8315,0.0017,21.0
921,23.8769,18.0786,0.7973,23.4809,-4.2737,0.9844,71.632,54.2367,0.7973,139.3629,52.7062,0.9353,22.974,0.0018,23.0
922,22.0259,17.0681,0.7904,21.6678,-4.3581,0.981,66.0793,51.2043,0.7905,128.7074,49.8056,0.9326,21.2352,0.0018,21.0
923,21.3693,16.6845,0.7882,21.0228,-4.3867,0.9796,64.1111,50.0538,0.7882,124.9127,48.698,0.9317,20.6152,0.0017,21.0
924,23.4347,17.7223,0.7976,23.0527,-4.2942,0.9836,70.2902,53.1565,0.7976,136.8479,51.6849,0.9355,22.5639,0.0018,23.0
925,23.0156,17.4619,0.7967,22.6403,-4.3136,0.9829,69.0296,52.3728,0.7967,134.4249,50.931,0.9351,22.1686,0.0018,22.0
926,22.1605,16.9735,0.7939,21.8016,-4.3521,0.9813,66.4711,50.9118,0.7939,129.4947,49.5249,0.934,21.3638,0.0018,21.0
927,23.7034,17.7387,0.8006,23.3203,-4.2814,0.9841,71.1108,53.2166,0.8006,138.4197,51.7311,0.9367,22.8202,0.0018,23.0
928,22.6571,17.1493,0.7973,22.2958,-4.3296,0.9822,67.9682,51.4447,0.7974,132.4005,50.0384,0.9354,21.8382,0.0018,22.0
929,23.8174,17.7155,0.8024,23.435,-4.2759,0.9843,71.4523,53.1465,0.8024,139.0929,51.6639,0.9374,22.93,0.0018,23.0
930,23.2455,17.3747,0.801,22.8724,-4.3027,0.9833,69.7162,52.1092,0.801,135.7886,50.6786,0.9369,22.3911,0.0018,22.0
931,24.6101,18.0485,0.8064,24.2143,-4.2378,0.9855,73.8298,54.1451,0.8064,143.6675,52.6177,0.939,23.6756,0.0018,24.0
932,24.012,17.6935,0.805,23.6259,-4.2667,0.9846,72.0224,53.0711,0.805,140.2138,51.5915,0.9385,23.1128,0.0018,23.0
933,24.7733,18.0502,0.8082,24.381,-4.2295,0.9857,74.3307,54.1583,0.8082,144.6457,52.6302,0.9397,23.835,0.0018,24.0
934,24.7116,17.9771,0.8087,24.3172,-4.2327,0.9856,74.1304,53.928,0.8087,144.2714,52.4101,0.9399,23.774,0.0018,24.0
935,24.6105,17.8822,0.809,24.2196,-4.2376,0.9855,73.8263,53.6432,0.809,143.6985,52.1379,0.94,23.6807,0.0018,24.0
936,25.4367,18.2741,0.8121,25.0356,-4.1965,0.9867,76.3217,54.8303,0.8121,148.4849,53.2714,0.9413,24.4602,0.0018,24.0
937,25.0779,18.0448,0.8117,24.6787,-4.2146,0.9862,75.2231,54.127,0.8117,146.392,52.5998,0.9411,24.1194,0.0018,24.0
938,25.3711,18.1566,0.8132,24.9713,-4.1997,0.9866,76.1148,54.4709,0.8132,148.1081,52.9281,0.9417,24.3988,0.0018,24.0
939,25.3222,18.0894,0.8137,24.923,-4.2022,0.9865,75.9616,54.2647,0.8137,147.8245,52.7311,0.9419,24.3527,0.0018,24.0
940,26.983,18.9232,0.8187,26.5503,-4.1169,0.9886,80.9455,56.7673,0.8187,157.36,55.1186,0.9438,25.904,0.0018,26.0
941,25.7356,18.2235,0.8161,25.3305,-4.1813,0.9871,77.2006,54.6661,0.8161,150.2139,53.1142,0.9428,24.7416,0.0018,25.0
942,26.8661,18.7777,0.8196,26.4391,-4.1228,0.9884,80.5943,56.3303,0.8196,156.7092,54.7018,0.9441,25.7982,0.0018,26.0
943,25.8406,18.195,0.8176,25.4367,-4.1758,0.9872,77.516,54.5809,0.8176,150.8363,53.0326,0.9434,24.8429,0.0018,25.0
944,26.053,18.2647,0.8188,25.6479,-4.1648,0.9875,78.1582,54.7936,0.8188,152.0739,53.2356,0.9438,25.0443,0.0018,25.0
945,26.2004,18.3005,0.8198,25.7932,-4.1572,0.9876,78.5988,54.8999,0.8198,152.9259,53.337,0.9442,25.1829,0.0018,25.0
946,27.2029,18.7879,0.8228,26.7751,-4.1047,0.9888,81.604,56.3605,0.8228,158.6763,54.7302,0.9453,26.1179,0.0018,26.0
947,26.6246,18.4412,0.8221,26.2067,-4.1353,0.9882,79.8561,55.3114,0.8221,155.3482,53.7295,0.9451,25.5769,0.0018,26.0
948,28.5054,19.3933,0.8268,28.0519,-4.0337,0.9901,85.5109,58.1761,0.8268,166.1464,56.4599,0.9468,27.3312,0.0018,27.0
949,27.9454,19.0554,0.8262,27.5012,-4.0647,0.9896,83.8157,57.152,0.8262,162.9255,55.4843,0.9466,26.8083,0.0018,27.0
950,27.126,18.5802,0.825,26.7004,-4.1087,0.9887,81.3544,55.7242,0.825,158.239,54.123,0.9462,26.0469,0.0018,26.0
951,26.7722,18.3506,0.8248,26.3593,-4.1271,0.9883,80.3036,55.0429,0.8248,156.2418,53.4729,0.9461,25.7222,0.0018,26.0
952,26.7673,18.3056,0.8254,26.3585,-4.1272,0.9883,80.296,54.9126,0.8254,156.2369,53.3485,0.9464,25.7214,0.0018,26.0
953,27.1537,18.4671,0.8269,26.7407,-4.1066,0.9888,81.4625,55.4024,0.8269,158.4748,53.8157,0.9469,26.0852,0.0018,26.0
954,28.5338,19.1556,0.8303,28.0898,-4.0316,0.9902,85.5954,57.4627,0.8303,166.3682,55.7798,0.9481,27.3673,0.0018,27.0
955,29.698,19.7315,0.8329,29.2284,-3.9657,0.9912,89.085,59.1883,0.8329,173.022,57.4225,0.9491,28.4467,0.0017,28.0
956,29.4067,19.535,0.833,28.9427,-3.9825,0.991,88.2023,58.5927,0.833,171.353,56.8557,0.9491,28.176,0.0018,28.0
957,28.6739,19.1043,0.8322,28.2256,-4.0239,0.9903,85.9961,57.2952,0.8322,167.1621,55.62,0.9489,27.4961,0.0018,27.0
958,27.4646,18.421,0.8305,27.0501,-4.0897,0.9891,82.3856,55.2573,0.8305,160.2859,53.6768,0.9482,26.3795,0.0018,26.0
959,28.6095,18.9846,0.8332,28.1724,-4.0269,0.9902,85.8222,56.9496,0.8332,166.8508,55.2905,0.9492,27.4456,0.0018,27.0
960,28.7723,19.0285,0.8341,28.3334,-4.0177,0.9904,86.3109,57.0816,0.8341,167.792,55.4161,0.9496,27.5983,0.0018,28.0
961,29.0991,19.1595,0.8352,28.6556,-3.9991,0.9907,87.2944,57.4764,0.8352,169.6756,55.7922,0.95,27.9039,0.0018,28.0
962,29.1334,19.1128,0.8361,28.6896,-3.9972,0.9907,87.3904,57.3317,0.8361,169.8739,55.6542,0.9503,27.9361,0.0018,28.0
963,27.9522,18.4199,0.835,27.5372,-4.0627,0.9896,83.8475,55.2535,0.835,163.136,53.6727,0.9499,26.8425,0.0018,27.0
964,30.6745,19.7973,0.8402,30.2021,-3.9074,0.992,92.0162,59.3869,0.8402,178.7065,57.6104,0.9518,29.3679,0.0017,29.0
965,30.1039,19.4271,0.8402,29.6414,-3.9412,0.9915,90.286,58.2637,0.8402,175.4336,56.5414,0.9518,28.8376,0.0017,29.0
966,29.8171,19.2069,0.8407,29.3663,-3.9575,0.9913,89.4331,57.6082,0.8407,173.8273,55.917,0.952,28.5772,0.0017,29.0
967,31.7184,20.1515,0.8441,31.2289,-3.8441,0.9927,95.1439,60.4468,0.8441,184.6956,58.6178,0.9531,30.3375,0.0017,30.0
968,31.2185,19.8182,0.8443,30.7385,-3.8746,0.9924,93.6287,59.4362,0.8443,181.8361,57.6567,0.9532,29.8747,0.0017,30.0
969,31.7455,20.0307,0.8457,31.2636,-3.8419,0.9928,95.2329,60.0895,0.8457,184.8983,58.2778,0.9537,30.3703,0.0017,30.0
970,33.299,20.7944,0.8482,32.7788,-3.7447,0.9937,99.8807,62.3719,0.8482,193.7251,60.4458,0.9546,31.7975,0.0016,32.0
971,30.6726,19.3247,0.8461,30.2166,-3.9065,0.992,92.0001,57.9618,0.8461,178.7911,56.2531,0.9539,29.3816,0.0017,29.0
972,32.2109,20.0772,0.8486,31.7238,-3.8128,0.9931,96.6199,60.2229,0.8486,187.5803,58.4042,0.9548,30.8042,0.0016,31.0
973,32.8027,20.3257,0.85,32.3073,-3.7754,0.9934,98.404,60.9741,0.85,190.9796,59.118,0.9553,31.3538,0.0016,31.0
974,33.535,20.6501,0.8515,33.0254,-3.7285,0.9939,100.6024,61.9486,0.8515,195.1608,60.0434,0.9558,32.0294,0.0015,32.0
975,34.6192,21.1652,0.8532,34.08,-3.6578,0.9945,103.8581,63.496,0.8532,201.2961,61.4976,0.9564,33.0199,0.0015,33.0
976,33.9108,20.7185,0.8533,33.3856,-3.7046,0.9941,101.7107,62.1407,0.8533,197.2572,60.2132,0.9564,32.368,0.0015,32.0
977,34.5458,20.9902,0.8546,34.0188,-3.662,0.9944,103.6508,62.9796,0.8546,200.9405,61.0079,0.9569,32.9625,0.0015,33.0
978,34.7391,21.0271,0.8555,34.2064,-3.6492,0.9945,104.2189,63.0824,0.8555,202.031,61.105,0.9572,33.1384,0.0014,33.0
979,35.9254,21.598,0.857,35.3643,-3.569,0.9951,107.7767,64.7943,0.857,208.7598,62.7253,0.9577,34.2234,0.0013,34.0
980,35.435,21.2673,0.8574,34.8843,-3.6025,0.9949,106.2879,63.7901,0.8574,205.9712,61.7746,0.9578,33.7739,0.0014,34.0
981,34.6903,20.7997,0.8577,34.1599,-3.6524,0.9945,104.0476,62.3833,0.8577,201.7608,60.4416,0.9579,33.0949,0.0015,33.0
982,36.7421,21.8359,0.8596,36.1693,-3.5117,0.9955,110.2288,65.5093,0.8596,213.4333,63.4005,0.9586,34.9762,0.0012,35.0
983,36.9476,21.8794,0.8604,36.372,-3.4971,0.9956,110.8441,65.6391,0.8604,214.6098,63.5228,0.9589,35.1657,0.0012,35.0
984,36.5005,21.5715,0.8609,35.9342,-3.5286,0.9954,109.4846,64.703,0.8609,212.069,62.6373,0.959,34.7565,0.0013,35.0
985,36.4887,21.4971,0.8616,35.9298,-3.5289,0.9954,109.4614,64.4881,0.8616,212.0435,62.4337,0.9593,34.7524,0.0013,35.0
986,37.5688,22.0127,0.8628,36.9854,-3.4524,0.9958,112.7059,66.0378,0.8628,218.1677,63.8987,0.9597,35.7382,0.0011,36.0
987,37.7392,22.0374,0.8636,37.1545,-3.44,0.9959,113.2177,66.1123,0.8636,219.1485,63.9687,0.9599,35.896,0.0011,36.0
988,38.0082,22.1154,0.8643,37.4203,-3.4203,0.996,114.0275,66.348,0.8643,220.6893,64.1911,0.9602,36.1438,0.0011,36.0
989,37.1109,21.5633,0.8646,36.5477,-3.4844,0.9956,111.327,64.6858,0.8646,215.629,62.6194,0.9603,35.3297,0.0012,35.0
990,38.7628,22.3893,0.8659,38.1599,-3.365,0.9963,116.2895,67.1686,0.8659,224.9752,64.9654,0.9607,36.8328,0.001,37.0
991,39.1609,22.5375,0.8667,38.5518,-3.3352,0.9964,117.4892,67.6169,0.8667,227.2454,65.3882,0.961,37.1975,0.0009,37.0
992,38.4311,22.075,0.8671,37.8415,-3.3889,0.9961,115.2872,66.2209,0.8671,223.1308,64.0697,0.9612,36.5364,0.001,37.0
993,39.102,22.3703,0.868,38.5039,-3.3388,0.9964,117.321,67.1211,0.868,226.968,64.9195,0.9614,37.153,0.0009,37.0
994,39.8205,22.6929,0.8688,39.2059,-3.2849,0.9966,119.4781,68.0898,0.8688,231.0322,65.8333,0.9617,37.8056,0.0008,38.0
995,40.5012,22.9957,0.8696,39.8701,-3.233,0.9968,121.519,68.9973,0.8696,234.8747,66.6887,0.962,38.4222,0.0007,38.0
996,40.2185,22.7758,0.8702,39.589,-3.255,0.9967,120.6405,68.3172,0.8702,233.2488,66.0471,0.9622,38.1613,0.0008,38.0
997,41.285,23.2884,0.871,40.6323,-3.1724,0.9971,123.8532,69.8641,0.871,239.2815,67.5046,0.9624,39.1288,0.0006,39.0
998,41.5111,23.3442,0.8716,40.8558,-3.1544,0.9971,124.5338,70.0328,0.8716,240.5736,67.6632,0.9626,39.3359,0.0005,39.0
999,43.7667,24.5101,0.8725,43.0487,-2.9731,0.9977,131.3015,73.5313,0.8725,253.2274,70.9531,0.9629,41.3613,0.0009,41.0
1000,43.0824,24.0683,0.873,42.3896,-3.0286,0.9975,129.238,72.1985,0.873,249.4143,69.7012,0.9631,40.7514,0.0028,41.0
1001,43.163,24.0448,0.8736,42.472,-3.0217,0.9976,129.4836,72.1306,0.8736,249.8912,69.6369,0.9633,40.8277,0.0025,41.0
1002,44.4274,24.6704,0.8743,43.6941,-2.9181,0.9978,133.2793,74.0092,0.8743,256.9594,71.3994,0.9635,41.9579,-0.001,42.0
1003,43.0423,23.8442,0.8747,42.3606,-3.031,0.9975,129.1151,71.5244,0.8747,249.2462,69.0663,0.9637,40.7245,0.0028,41.0
1004,43.46,24.0047,0.8753,42.7724,-2.9965,0.9976,130.3861,72.018,0.8753,251.6293,69.5296,0.9639,41.1058,0.0017,41.0
1005,43.9736,24.2186,0.8759,43.2718,-2.9542,0.9978,131.9302,72.662,0.8759,254.5176,70.1338,0.9641,41.5676,0.0002,42.0
1006,44.0804,24.2104,0.8765,43.3736,-2.9455,0.9978,132.2364,72.6277,0.8765,255.1063,70.1009,0.9643,41.6618,-0.0001,42.0
1007,45.2265,24.7723,0.8771,44.4807,-2.85,0.998,135.6759,74.3144,0.8771,261.5053,71.6821,0.9644,42.684,-0.0034,43.0
1008,45.0549,24.6111,0.8776,44.3153,-2.8644,0.998,135.1489,73.8225,0.8776,260.5495,71.2204,0.9646,42.5314,-0.0029,43.0
1009,45.3136,24.6853,0.8781,44.5727,-2.842,0.998,135.9405,74.0555,0.8782,262.0369,71.4381,0.9648,42.7689,-0.0037,43.0
1010,46.0955,25.0485,0.8787,45.3395,-2.7742,0.9982,138.2808,75.1415,0.8787,266.4292,72.4587,0.965,43.4697,-0.0005,43.0
1011,47.9076,25.9813,0.8791,47.0967,-2.615,0.9985,143.7201,77.9422,0.8791,276.533,75.081,0.9651,45.0798,-0.0011,45.0
1012,44.5717,24.0765,0.8798,43.8627,-2.9036,0.9979,133.6943,72.2153,0.8798,257.934,69.7102,0.9654,42.1136,-0.0015,42.0
1013,45.2122,24.3596,0.8804,44.494,-2.8488,0.998,135.6505,73.0878,0.8803,261.582,70.5283,0.9655,42.6963,-0.0035,43.0
1014,47.6752,25.6504,0.8806,46.8844,-2.6345,0.9985,143.0261,76.9517,0.8806,275.3133,74.1528,0.9656,44.8856,-0.001,45.0
1015,47.0303,25.2274,0.8812,46.2602,-2.6915,0.9984,141.0782,75.6736,0.8812,271.7252,72.9553,0.9658,44.314,-0.0008,44.0
1016,48.386,25.9092,0.8816,47.5772,-2.5704,0.9986,145.153,77.7241,0.8816,279.2934,74.8747,0.9659,45.5192,-0.0012,46.0
1017,48.2132,25.7469,0.8821,47.4095,-2.586,0.9986,144.6205,77.2273,0.8821,278.3299,74.4094,0.9661,45.3658,-0.0012,45.0
1018,48.3927,25.7783,0.8826,47.5911,-2.5691,0.9986,145.1726,77.3309,0.8826,279.3732,74.5059,0.9662,45.5319,-0.0012,46.0
1019,49.0346,26.0659,0.883,48.2211,-2.51,0.9987,147.1166,78.2059,0.883,282.9898,75.3239,0.9664,46.1072,-0.0014,46.0
1020,49.3812,26.1913,0.8834,48.5558,-2.4783,0.9987,148.1441,78.5738,0.8834,284.9104,75.6674,0.9665,46.4126,-0.0016,46.0
1021,49.6132,26.2529,0.8839,48.7821,-2.4568,0.9988,148.8353,78.7554,0.8839,286.2091,75.8366,0.9666,46.619,-0.0016,47.0
1022,49.3045,26.0151,0.8844,48.4807,-2.4855,0.9987,147.8874,78.0274,0.8844,284.4799,75.1556,0.9668,46.3441,-0.0015,46.0
1023,51.5651,27.204,0.8845,50.6739,-2.273,0.999,154.6923,81.61,0.8845,297.0519,78.5,0.9668,48.3404,-0.0024,48.0
1024,48.1898,25.2632,0.8857,47.4107,-2.5859,0.9986,144.5431,75.7715,0.8857,278.3369,73.0432,0.9672,45.3669,-0.0012,45.0
1025,49.3302,25.8267,0.8859,48.5232,-2.4814,0.9987,147.9839,77.4756,0.8859,284.7238,74.6381,0.9673,46.3829,-0.0015,46.0
1026,51.0947,26.74,0.886,50.2315,-2.3166,0.999,153.2791,80.2166,0.886,294.5175,77.1989,0.9673,47.9384,-0.0022,48.0
1027,51.1896,26.7259,0.8865,50.3248,-2.3074,0.999,153.557,80.1695,0.8865,295.0519,77.1544,0.9675,48.0232,-0.0022,48.0
1028,51.596,26.8846,0.8868,50.725,-2.2679,0.999,154.7893,80.6543,0.8868,297.344,77.6063,0.9676,48.3868,-0.0024,48.0
1029,52.2453,27.1792,0.8871,51.3584,-2.2048,0.9991,156.7474,81.545,0.8871,300.9701,78.4364,0.9677,48.9617,-0.0027,49.0
1030,53.7262,27.9408,0.8872,52.7826,-2.0602,0.9993,161.169,83.8159,0.8872,309.1149,80.5506,0.9677,50.2516,-0.0033,50.0
1031,53.6328,27.8219,0.8877,52.6922,-2.0695,0.9993,160.8748,83.4492,0.8877,308.5985,80.2089,0.9678,50.1698,-0.0033,50.0
1032,54.7664,28.3898,0.8878,53.7911,-1.9555,0.9994,164.2865,85.1605,0.8878,314.8761,81.7997,0.9679,51.1627,-0.0038,51.0
1033,53.4783,27.6009,0.8886,52.5512,-2.0839,0.9992,160.4103,82.7856,0.8886,307.7924,79.5902,0.9682,50.0423,-0.0032,50.0
1034,54.8959,28.3251,0.8887,53.9246,-1.9415,0.9994,164.6764,84.9677,0.8887,315.6386,81.6194,0.9682,51.2833,-0.0039,51.0
1035,54.4121,27.9843,0.8893,53.4531,-1.9908,0.9993,163.1933,83.9231,0.8893,312.9462,80.6477,0.9684,50.8576,-0.0037,51.0
1036,55.9792,28.7929,0.8893,54.9855,-1.8281,0.9995,167.926,86.3706,0.8893,321.6647,82.9272,0.9683,52.2355,-0.0005,52.0
1037,53.6684,27.4259,0.8905,52.7494,-2.0636,0.9993,160.9746,82.2566,0.8905,308.925,79.0954,0.9688,50.2215,-0.0033,50.0
1038,57.3002,29.3961,0.8897,56.2692,-1.689,0.9996,171.9004,88.1883,0.8897,328.9775,84.613,0.9685,53.3893,-0.0005,53.0
1039,55.1456,28.1138,0.8909,54.1798,-1.9146,0.9994,165.404,84.3188,0.8909,317.0951,81.0135,0.9689,51.5134,-0.004,52.0
1040,56.8116,28.9804,0.8908,55.8043,-1.7397,0.9995,170.4227,86.9328,0.8908,326.3304,83.4473,0.9688,52.9718,-0.0005,53.0
1041,56.8829,28.9511,0.8912,55.8746,-1.7321,0.9995,170.6278,86.8383,0.8912,326.7303,83.3591,0.969,53.0349,-0.0005,53.0
1042,58.5559,29.8259,0.8911,57.4899,-1.5538,0.9996,175.6527,89.4676,0.8911,335.9231,85.7966,0.9689,54.4836,-0.0006,54.0
1043,57.2413,29.0138,0.892,56.2248,-1.6939,0.9996,171.6919,87.0192,0.892,328.7247,83.5261,0.9692,53.3494,-0.0005,53.0
1044,56.7266,28.6545,0.8926,55.7281,-1.748,0.9995,170.1302,85.9293,0.8926,325.8963,82.5136,0.9694,52.9033,-0.0005,53.0
1045,57.1123,28.8008,0.8929,56.1179,-1.7056,0.9996,171.3313,86.3978,0.8929,328.1162,82.9483,0.9695,53.2534,-0.0005,53.0
1046,59.7886,30.2456,0.8923,58.6943,-1.4177,0.9997,179.3561,90.7301,0.8923,342.7675,86.9634,0.9693,55.5606,-0.0007,56.0
1047,59.1241,29.8003,0.893,58.0534,-1.4905,0.9997,177.3406,89.3788,0.893,339.1263,85.712,0.9695,54.9878,-0.0007,55.0
1048,61.2021,30.9106,0.8926,60.0581,-1.2602,0.9998,183.6169,92.7396,0.8926,350.5089,88.8023,0.9694,56.777,-0.0008,57.0
1049,58.5813,29.3549,0.894,57.5367,-1.5486,0.9997,175.7002,88.0346,0.8941,336.1892,84.4654,0.9699,54.5255,-0.0006,55.0
1050,61.1181,30.7243,0.8935,59.9881,-1.2684,0.9998,183.3683,92.183,0.8935,350.1116,88.2874,0.9696,56.7146,-0.0008,57.0
1051,60.9363,30.5533,0.8939,59.8088,-1.2893,0.9998,182.7663,91.63,0.8939,349.0941,87.7932,0.9698,56.5548,-0.0008,57.0
1052,61.2615,30.6686,0.8942,60.1342,-1.2513,0.9998,183.7962,92.013,0.8942,350.9403,88.1294,0.9699,56.8447,-0.0009,57.0
1053,60.8767,30.3823,0.8948,59.7573,-1.2953,0.9998,182.5767,91.1095,0.8948,348.8021,87.3111,0.9701,56.509,-0.0008,57.0
1054,62.4707,31.2206,0.8945,61.3012,-1.1136,0.9998,187.4194,93.6669,0.8945,357.5558,89.654,0.97,57.8827,-0.001,58.0
1055,61.6234,30.6696,0.8953,60.4878,-1.2099,0.9998,184.8589,92.0009,0.8953,352.9457,88.1164,0.9702,57.1595,-0.0009,57.0
1056,63.6694,31.7688,0.8948,62.4598,-0.9744,0.9999,191.019,95.3141,0.8948,364.1158,91.1702,0.9701,58.9106,-0.0011,59.0
1057,62.9995,31.3182,0.8955,61.8162,-1.0521,0.9999,188.9877,93.9472,0.8955,360.4728,89.9107,0.9703,58.3399,-0.001,58.0
1058,62.5943,31.0194,0.896,61.4265,-1.0987,0.9998,187.7527,93.0373,0.896,358.2654,89.0711,0.9705,57.994,-0.001,58.0
1059,62.9817,31.1712,0.8962,61.8169,-1.052,0.9999,188.9605,93.5232,0.8962,360.4768,89.5186,0.9705,58.3406,-0.001,58.0
1060,63.0153,31.1232,0.8966,61.8473,-1.0483,0.9999,189.0409,93.3655,0.8966,360.6487,89.3726,0.9706,58.3675,-0.001,58.0
1061,64.682,32.0089,0.8963,63.4519,-0.8531,0.9999,194.054,96.0325,0.8963,369.7276,91.8282,0.9705,59.7889,-0.0012,60.0
1062,65.2293,32.2552,0.8964,63.9857,-0.7871,0.9999,195.7131,96.7818,0.8964,372.7447,92.5166,0.9706,60.2608,-0.0013,60.0
1063,64.2685,31.6376,0.8972,63.0587,-0.9014,0.9999,192.7916,94.903,0.8972,367.5044,90.7876,0.9708,59.4411,-0.0012,59.0
1064,65.719,32.4018,0.8969,64.4574,-0.7283,0.9999,197.1629,97.2098,0.8969,375.4098,92.9088,0.9707,60.6773,-0.0013,61.0
1065,66.1458,32.58,0.8971,64.8741,-0.676,0.9999,198.4555,97.7514,0.8971,377.7628,93.4056,0.9708,61.0448,-0.0014,61.0
1066,65.9542,32.4038,0.8975,64.6836,-0.7,0.9999,197.8422,97.1969,0.8975,376.6869,92.8957,0.9709,60.8768,-0.0013,61.0
1067,67.0081,32.9426,0.8974,65.7026,-0.5711,1.0,201.0265,98.8294,0.8974,382.4385,94.3939,0.9709,61.7747,-0.0015,62.0
1068,66.9414,32.838,0.8978,65.6389,-0.5792,1.0,200.8109,98.5042,0.8978,382.079,94.0949,0.971,61.7186,-0.0015,62.0
1069,68.6051,33.7309,0.8974,67.2385,-0.3731,1.0,205.8229,101.1983,0.8974,391.0961,96.5635,0.9708,63.1244,-0.0017,63.0
1070,67.3714,32.9525,0.8983,66.0576,-0.5257,1.0,202.0953,98.8442,0.8983,384.4406,94.4057,0.9711,62.0871,-0.0015,62.0
1071,68.4073,33.4834,0.8982,67.0579,-0.3966,1.0,205.2236,100.4514,0.8982,390.0787,95.8784,0.9711,62.9659,-0.0017,63.0
1072,68.6337,33.5481,0.8984,67.2799,-0.3677,1.0,205.9061,100.6467,0.8984,391.3293,96.0567,0.9712,63.1607,-0.0017,63.0
1073,69.337,33.8888,0.8984,67.9534,-0.2795,1.0,208.009,101.6653,0.8984,395.1216,96.9884,0.9712,63.7512,-0.0018,64.0
1074,70.2597,34.3578,0.8983,68.8384,-0.1621,1.0,210.7792,103.0734,0.8983,400.101,98.2753,0.9711,64.5258,-0.0019,65.0
1075,69.9473,34.1117,0.8988,68.5356,-0.2024,1.0,209.8099,102.3124,0.8988,398.3978,97.579,0.9713,64.2609,-0.0019,64.0
1076,70.1045,34.1359,0.8991,68.7005,-0.1805,1.0,210.3132,102.4065,0.8991,399.3255,97.6644,0.9714,64.4052,-0.0019,64.0
1077,69.9182,33.9627,0.8995,68.5205,-0.2044,1.0,209.731,101.8711,0.8995,398.3132,97.1742,0.9715,64.2477,-0.0019,64.0
1078,70.9471,34.4933,0.8993,69.5136,-0.0716,1.0,212.8421,103.4808,0.8993,403.8972,98.6449,0.9714,65.1157,-0.002,65.0
1079,70.7656,34.3234,0.8997,69.3379,-0.0953,1.0,212.2728,102.953,0.8998,402.9096,98.1621,0.9716,64.9623,-0.002,65.0
1080,71.6288,34.759,0.8997,70.1721,0.0175,1.0,214.8851,104.2762,0.8997,407.5968,99.3699,0.9715,65.6903,-0.0021,66.0
1081,71.4458,34.5883,0.9001,69.9955,-0.0065,1.0,214.3127,103.7469,0.9001,406.605,98.8861,0.9717,65.5363,-0.0021,66.0
1082,71.5487,34.6254,0.9001,70.102,0.0079,1.0,214.6429,103.8733,0.9001,407.2031,99.0013,0.9717,65.6292,-0.0021,66.0
1083,72.8627,35.3663,0.8996,71.35,0.1789,1.0,218.5917,106.1016,0.8996,414.2092,101.0311,0.9715,66.7161,-0.0024,67.0
1084,71.4562,34.5285,0.9004,70.0104,-0.0045,1.0,214.3438,103.568,0.9004,406.6888,98.7221,0.9718,65.5493,-0.0021,66.0
1085,72.6955,35.2258,0.8999,71.1961,0.1577,1.0,218.0895,105.6797,0.8999,413.3458,100.647,0.9716,66.5822,-0.0023,67.0
1086,72.7392,35.2301,0.9,71.2354,0.1631,1.0,218.2085,105.6835,0.9,413.5663,100.6502,0.9716,66.6164,-0.0023,67.0
1087,71.9682,34.7609,0.9005,70.5048,0.0628,1.0,215.8859,104.2697,0.9005,409.4655,99.3621,0.9718,65.9803,-0.0022,66.0
1088,71.2484,34.3201,0.9009,69.8217,-0.03,1.0,213.7282,102.9482,0.9009,405.6286,98.1551,0.9719,65.3847,-0.0021,65.0
