P1,P2,P3,P,,Q1,Q2,Q3,Q,,,,S1,S2,S3,S,,FP1,FP2,FP3,FPTotal,,
817.9192372,1126.081934,1155.870697,3099.87,,191.8464901,-20.46840335,352.5657715,523.94,,0.885842583,,840.1172266,1126.267942,1208.445154,3143.838857,,0.97357751,0.999834846,0.95649413,0.986014872,0.92,1
819.498041,1128.392097,1158.145879,3106.04,,192.797495,-19.89922461,353.9593512,526.86,,0.885613106,,841.8716727,1128.567545,1211.028117,3150.402942,,0.97342394,0.999844539,0.956332775,0.985917064,0.92,1
773.7799472,1061.648464,1092.468939,2927.90,,165.6005082,-36.18891877,314.007372,443.42,,0.892534425,,791.3020504,1062.26508,1136.700934,2961.284058,,0.977856618,0.999419528,0.961087395,0.988725598,0.92,1
822.3060178,1132.50199,1162.193787,3117.00,,194.4911747,-18.88573313,356.4402784,532.05,,0.885200035,,844.9934934,1132.659449,1215.624972,3162.083623,,0.97315071,0.999860983,0.956046326,0.985742999,0.92,1
720.1093653,983.6897651,1015.897002,2719.70,,134.558801,-54.80921279,268.1422119,347.89,,0.901299325,,732.5732516,985.2155113,1050.688805,2741.856261,,0.982986157,0.998451358,0.966886672,0.991917837,0.92,1
748.5630762,1024.968142,1056.422601,2829.95,,150.8985646,-45.00444572,292.3209161,398.22,,0.89657298,,763.6210158,1025.955697,1096.120536,2857.833766,,0.980280873,0.999037429,0.963783239,0.990244378,0.92,1
787.4251172,1081.535876,1112.026605,2980.99,,173.6439735,-31.3686606,325.8451032,468.12,,0.890434531,,806.343937,1081.990686,1158.78307,3017.519476,,0.976537531,0.999579655,0.959650373,0.987893408,0.92,1
758.1146407,1038.850873,1070.061428,2867.03,,156.4426283,-41.67941357,300.5063255,415.27,,0.895010171,,774.0879178,1039.68664,1111.456482,2896.945335,,0.979365035,0.999196135,0.962756028,0.989672434,0.92,1
750.8637675,1028.310951,1059.706231,2838.88,,152.2312197,-44.20510069,294.2893871,402.32,,0.896187432,,766.140158,1029.260658,1099.810683,2867.246556,,0.98006058,0.999077292,0.963535131,0.990107022,0.92,1
779.9267535,1070.603896,1101.274658,2951.81,,169.2161956,-34.02187314,319.3310202,454.53,,0.891588317,,798.0725917,1071.144336,1146.637769,2986.594692,,0.977262923,0.999495455,0.960438151,0.988351488,0.92,1
782.7712442,1074.750039,1105.352175,2962.87,,170.8937411,-33.01661319,321.7995321,459.68,,0.89114544,,801.2087689,1075.257059,1151.242098,2998.319823,,0.976987864,0.999528466,0.960138772,0.988177924,0.92,1
765.6063877,1049.749025,1080.771475,2896.13,,160.8121519,-39.05938043,306.9511588,428.70,,0.893819097,,782.3130378,1050.475441,1123.515017,2927.684752,,0.978644546,0.999308489,0.961955522,0.98922088,0.92,1
757.124705,1037.411368,1068.647033,2863.18,,155.8666652,-42.02482129,299.6564156,413.50,,0.895176115,,773.0020933,1038.262218,1109.865059,2892.887539,,0.979460097,0.999180506,0.962862129,0.989731909,0.92,1
760.4599864,1042.26164,1073.413029,2876.13,,157.8085589,-40.86031287,302.5216093,419.47,,0.894653239,,776.6614013,1043.062266,1115.228611,2906.562492,,0.979139668,0.999232427,0.962504924,0.989531333,0.92,1
739.6928421,1012.087489,1043.772439,2795.55,,145.776638,-48.07714977,284.7504074,382.45,,0.898011682,,753.9206382,1013.228749,1081.916679,2821.592318,,0.981128257,0.99887364,0.964743829,0.990771328,0.92,1
751.3361416,1028.997271,1060.380419,2840.71,,152.5051148,-44.04084998,294.6937351,403.16,,0.896117051,,766.6575557,1029.939309,1100.568503,2869.179577,,0.980015309,0.999085346,0.96348425,0.990078786,0.92,1
729.4611608,997.2439634,1029.199441,2755.90,,139.9003383,-51.60322124,276.0552146,364.35,,0.899714915,,742.755471,998.5781967,1065.578702,2779.885356,,0.982101363,0.998663867,0.96585962,0.99137346,0.92,1
706.0351987,963.3145398,995.9084123,2665.26,,126.5729463,-59.6035733,256.2951055,323.26,,0.903723004,,717.2910236,965.1567171,1028.358277,2684.790668,,0.984307869,0.998091318,0.968444981,0.992724752,0.92,1
774.6625721,1062.934024,1093.732887,2931.33,,166.1189389,-35.8781468,314.77086,445.01,,0.892401556,,792.2736917,1063.539365,1138.126672,2964.916172,,0.977771419,0.999430824,0.960993986,0.98867196,0.92,1
713.928331,974.7380536,1007.113938,2695.78,,131.0438091,-56.91920758,262.9301452,337.05,,0.902359725,,725.8554551,976.3985197,1040.870187,2716.769672,,0.983568183,0.998299397,0.967569204,0.992274152,0.92,1
748.578289,1024.990272,1056.444343,2830.01,,150.9074209,-44.99912688,292.3338803,398.24,,0.896572485,,763.6376788,1025.977572,1096.144949,2857.896056,,0.980279405,0.999037698,0.96378161,0.990243469,0.92,1
729.2171032,996.8900867,1028.85209,2754.96,,139.7605283,-51.68711954,275.8482876,363.92,,0.899756663,,742.4894537,998.2291336,1065.189608,2778.8918,,0.982124527,0.998658578,0.965886338,0.991387747,0.92,1
769.8381355,1055.908665,1086.826135,2912.57,,163.2885834,-37.57479207,310.6012501,436.32,,0.893169841,,786.9650033,1056.577008,1130.338084,2945.072481,,0.978236811,0.999367445,0.961505368,0.988964772,0.92,1
729.1560808,996.8016135,1028.765271,2754.72,,139.7255895,-51.70807829,275.7965636,363.81,,0.8997603,,742.4229459,998.1418647,1065.092356,2778.643427,,0.982130314,0.998657254,0.965893019,0.991391316,0.92,1
751.7170066,1029.55073,1060.924109,2842.19,,152.7259579,-43.90838564,295.0198111,403.84,,0.896058834,,767.0747527,1030.48661,1101.179665,2870.738428,,0.979978814,0.999091808,0.963443245,0.990056014,0.92,1
667.7178246,907.9802371,941.6731609,2517.37,,105.147881,-72.47293955,224.4108659,257.09,,0.910633093,,675.9461297,910.8679585,968.0436864,2530.464579,,0.987826981,0.996829704,0.972758951,0.994825711,0.92,1
701.0718701,956.1355678,988.8680422,2646.08,,123.7716718,-61.2856551,252.1346435,314.62,,0.904608313,,711.9137544,958.0976753,1020.5057,2664.71417,,0.98477079,0.99795208,0.968998059,0.99300537,0.92,1
670.2571061,911.6411633,945.2591484,2527.16,,106.5535794,-71.62825778,226.5073207,261.43,,0.910155917,,678.6738934,914.4507739,972.0187364,2540.643942,,0.987598186,0.996927543,0.97247009,0.994691691,0.92,1
736.2777708,1007.131489,1038.906132,2782.32,,143.8114164,-49.25622167,281.8438384,376.40,,0.898586328,,750.1910952,1008.335268,1076.458034,2807.660088,,0.981453626,0.998806172,0.965115312,0.990973018,0.92,1
715.8973208,977.5890129,1009.911011,2703.40,,132.1622175,-56.24789453,264.5888339,340.50,,0.902017567,,727.9943858,979.2058536,1043.995929,2724.756797,,0.983383024,0.998348824,0.967351483,0.992160969,0.92,1
771.7710971,1058.723025,1089.59279,2920.09,,164.4216516,-36.89550077,312.2707006,439.80,,0.892854317,,789.0913165,1059.365717,1133.457295,2953.020293,,0.978050424,0.999393324,0.961300258,0.988847561,0.92,1
714.7220063,975.8872229,1008.241347,2698.85,,131.4944338,-56.64883343,263.5985964,338.44,,0.902223283,,726.7175052,977.5300313,1042.12995,2719.988769,,0.983493587,0.998319429,0.967481403,0.992228573,0.92,1
711.0736572,970.6056189,1003.059981,2684.74,,129.4246159,-57.89147808,260.5277995,332.06,,0.902845724,,722.7561671,972.330546,1036.341672,2705.19673,,0.983836167,0.998225987,0.967885408,0.992437714,0.92,1
684.1263158,931.6513518,964.8654556,2580.64,,114.2664274,-66.99460208,237.9989185,285.27,,0.907615509,,693.6033683,934.0570208,993.7851039,2596.362518,,0.986336496,0.997424495,0.970899495,0.993945609,0.92,1
716.2941004,978.1636688,1010.474796,2704.93,,132.3877887,-56.11245417,264.9233419,341.20,,0.901964831,,728.4255383,979.7717951,1044.6261,2726.366945,,0.983345672,0.998358673,0.967307628,0.992138116,0.92,1
718.8580437,981.8771185,1014.118309,2714.85,,133.8462573,-55.23693582,267.0858745,345.70,,0.901523151,,731.2124914,983.4296085,1048.69958,2736.774477,,0.983104162,0.998421351,0.967024616,0.991990204,0.92,1
715.8514839,977.5227333,1009.845951,2703.22,,132.1361191,-56.26347112,264.5503568,340.42,,0.902024145,,727.9445727,979.1405784,1043.923242,2724.570993,,0.983387349,0.998347689,0.967356516,0.992163601,0.92,1
703.9583594,960.3102207,992.9619222,2657.23,,125.3998383,-60.30800244,254.5532025,319.65,,0.904089238,,715.0402025,962.2020449,1025.071076,2676.38691,,0.98450179,0.99803386,0.968676168,0.992842437,0.92,1
706.8292078,964.4633133,997.0351365,2668.33,,127.0217896,-59.33402231,256.961612,324.65,,0.903598115,,718.1518391,966.2867116,1029.615624,2688.004782,,0.984233653,0.998112984,0.96835665,0.992679654,0.92,1
729.5069703,997.3103064,1029.264591,2756.08,,139.9264209,-51.58751801,276.0940055,364.43,,0.899720889,,742.8053735,998.6436397,1065.651678,2780.071691,,0.982097056,0.998664856,0.965854615,0.99137079,0.92,1
737.9701322,1009.58724,1041.317338,2788.87,,144.7848825,-48.67216285,283.2836923,379.40,,0.898305804,,752.0389473,1010.759801,1079.162383,2814.562805,,0.981292438,0.998839922,0.964931093,0.990873149,0.92,1
749.111639,1025.765049,1057.205382,2832.08,,151.2160818,-44.81398074,292.7900071,399.19,,0.896478147,,764.2215327,1026.743507,1097.000095,2860.07748,,0.980228385,0.999047028,0.963724057,0.99021166,0.92,1
727.5392834,994.4574474,1026.464359,2748.46,,138.8002469,-52.26345339,274.4263931,360.96,,0.900038102,,740.6611354,995.8298466,1062.515377,2772.062911,,0.982283596,0.998621854,0.966070122,0.991485828,0.92,1
724.1068585,989.4821831,1021.581311,2735.17,,136.8386786,-53.44068902,271.5207154,354.92,,0.900615596,,736.9230397,990.9242645,1057.048662,2758.101547,,0.982608521,0.998544711,0.966446813,0.991685877,0.92,1
687.1374368,935.999231,969.1268101,2592.26,,115.9487831,-65.9840233,240.5030618,290.47,,0.907069012,,696.8514744,938.3221471,998.5231579,2608.486437,,0.986060103,0.997524394,0.970560174,0.9937807,0.92,1
753.2709144,1031.809067,1063.142771,2848.22,,153.6273842,-43.36770067,296.351047,406.61,,0.895802811,,768.7772393,1032.720053,1103.674089,2877.100126,,0.979829886,0.999117877,0.963276008,0.989963028,0.92,1
697.0850184,950.3715486,983.2161058,2630.67,,121.5271841,-62.63366335,248.7994515,307.69,,0.905300709,,707.5990244,952.4332292,1014.206625,2648.605987,,0.985141294,0.997835354,0.969443585,0.99322915,0.92,1
666.1267736,905.6868532,939.426885,2511.24,,104.2681113,-73.00159383,223.098571,254.37,,0.910924706,,674.237879,908.6241846,965.5546824,2524.090035,,0.987969965,0.996767276,0.972940116,0.994909245,0.92,1
727.9969224,995.1208772,1027.115518,2750.23,,139.0620521,-52.10623113,274.8140598,361.77,,0.899970044,,741.1597489,996.4841291,1063.244588,2773.925152,,0.98224023,0.998631938,0.966019982,0.991459094,0.92,1
711.9744166,971.9093827,1004.338927,2688.22,,129.9351282,-57.58482187,261.2854795,333.64,,0.902694221,,723.7338651,973.6138146,1037.770101,2708.847405,,0.983751695,0.998249376,0.967785569,0.992386179,0.92,1
744.4942754,1019.058298,1050.617997,2814.17,,148.5459684,-46.41577344,288.8445783,390.97,,0.897238795,,759.1690397,1020.114816,1089.600553,2841.19997,,0.980669965,0.998964314,0.964223076,0.990486625,0.92,1
696.3822797,949.3558092,982.2201714,2627.96,,121.1320595,-62.87079478,248.2120717,306.47,,0.905425501,,706.8389175,951.4353311,1013.097082,2645.768418,,0.985206477,0.997814332,0.969522259,0.993268437,0.92,1
727.463063,994.3468916,1026.355843,2748.17,,138.7566797,-52.28966765,274.3617518,360.83,,0.90006694,,740.5781013,995.7208194,1062.393847,2771.752631,,0.98229081,0.998620168,0.966078489,0.991490282,0.92,1
727.6918097,994.6785749,1026.681415,2749.05,,138.8876134,-52.21102486,274.5555891,361.23,,0.900019757,,740.8273342,996.0479198,1062.758439,2772.683625,,0.982269115,0.998625222,0.966053411,0.991476912,0.92,1
742.8329082,1016.645984,1048.248906,2807.73,,147.5868873,-46.99109417,287.4269832,388.02,,0.897505863,,757.3523742,1017.731409,1086.940679,2834.413002,,0.980828652,0.998933486,0.96440305,0.99058528,0.92,1
758.1755816,1038.939473,1070.148486,2867.26,,156.4782147,-41.65813822,300.558716,415.38,,0.89501537,,774.1547934,1039.774316,1111.554463,2897.195152,,0.979359151,0.999197092,0.962749484,0.989668762,0.92,1
779.2879091,1069.672767,1100.359016,2949.32,,168.8398278,-34.24748042,318.7769055,453.37,,0.891684737,,797.368505,1070.220874,1145.604068,2983.962186,,0.977324668,0.999487857,0.960505507,0.988390438,0.92,1
760.094421,1041.730073,1072.890721,2874.72,,157.5955986,-40.98796492,302.2074624,418.82,,0.8946964,,776.2602022,1042.536118,1114.640682,2905.063451,,0.979174791,0.999226842,0.962544018,0.989553331,0.92,1
756.6220068,1036.680598,1067.928943,2861.23,,155.5743119,-42.19996295,299.2248451,412.60,,0.895250462,,772.4507931,1037.539156,1109.057138,2890.827574,,0.979508357,0.999172506,0.962916072,0.989762092,0.92,1
785.0071289,1078.009726,1108.558163,2971.58,,172.2140951,-32.22537306,323.742054,463.73,,0.89080254,,803.6752373,1078.491281,1154.86368,3007.541241,,0.976771577,0.999553492,0.959903911,0.98804132,0.92,1
758.7542605,1039.781036,1070.97544,2869.51,,156.8150569,-41.45602247,301.0557508,416.41,,0.89490863,,774.7896424,1040.607133,1112.485037,2899.567751,,0.979303567,0.99920614,0.962687501,0.989633967,0.92,1
757.8710278,1038.496537,1069.713262,2866.08,,156.300845,-41.76445162,300.2971637,414.83,,0.895056614,,773.8206826,1039.336003,1111.064737,2895.94651,,0.979388436,0.999192306,0.962782119,0.989687074,0.92,1
716.0346481,977.7879785,1010.10623,2703.93,,132.2402605,-56.20091148,264.7046814,340.74,,0.90198755,,728.1436011,979.4017936,1044.214138,2725.314249,,0.983370103,0.998352244,0.967336291,0.992153054,0.92,1
745.103925,1019.943599,1051.487458,2816.53,,148.8980595,-46.20447636,289.364962,392.06,,0.897137868,,759.8358317,1020.989617,1090.576891,2843.691124,,0.980611724,0.998975486,0.964157105,0.99045039,0.92,1
753.986913,1032.849754,1064.165147,2851.00,,154.0431058,-43.11834858,296.9646902,407.89,,0.895687302,,769.5619166,1033.749393,1104.823735,2880.032143,,0.979761208,0.999129733,0.963199027,0.989920137,0.92,1
748.7916674,1025.300173,1056.74875,2830.84,,151.0309074,-44.9250431,292.5163216,398.62,,0.896513138,,763.8712563,1026.28393,1096.48699,2858.768633,,0.980258992,0.999041438,0.963758585,0.990230744,0.92,1
787.805269,1082.090365,1112.572102,2982.47,,173.8689013,-31.23385344,326.1759856,468.81,,0.890376231,,806.7636188,1082.541044,1159.39961,3019.088866,,0.976500738,0.999583684,0.959610554,0.987870138,0.92,1
766.535002,1051.1005,1082.099865,2899.74,,161.3550873,-38.73372838,307.7515794,430.37,,0.893670469,,783.3335008,1051.81394,1125.011623,2931.498945,,0.978555112,0.999321706,0.961856609,0.989164732,0.92,1
810.0992311,1114.644854,1144.60899,3069.35,,187.1484178,-23.28073773,345.6781652,509.55,,0.886998258,,831.4356827,1114.887951,1195.668488,3111.360678,,0.974337821,0.999781954,0.957296275,0.986498639,0.92,1
774.7081936,1063.000493,1093.798261,2931.51,,166.1457903,-35.86206366,314.8103253,445.09,,0.892378715,,792.3239293,1063.605254,1138.200412,2965.103995,,0.977767003,0.999431405,0.960989163,0.988669184,0.92,1
776.2754281,1065.28354,1096.042972,2937.60,,167.0669382,-35.30991785,316.1667347,447.92,,0.892150428,,794.0496849,1065.868571,1140.732923,2971.555292,,0.977615687,0.999451123,0.960823476,0.988573879,0.92,1
791.2719655,1087.147565,1117.547065,2995.97,,175.922823,-30.00342945,329.195591,475.11,,0.88983711,,810.5924766,1087.561508,1165.024111,3033.405691,,0.976164951,0.999619384,0.959248014,0.987657735,0.92,1
776.214559,1065.194861,1095.955756,2937.37,,167.0311008,-35.33138316,316.11407,447.81,,0.89215056,,793.9826385,1065.780652,1140.634527,2971.304657,,0.977621577,0.999450364,0.960829898,0.988577583,0.92,1
790.4661473,1085.971928,1116.390492,2992.83,,175.4450444,-30.28957015,328.4933094,473.65,,0.889959895,,809.7022253,1086.394259,1163.716282,3030.076897,,0.976243022,0.999611254,0.959332192,0.987707134,0.92,1
758.7847569,1039.825328,1071.019001,2869.63,,156.8327736,-41.44544811,301.0820009,416.47,,0.894901876,,774.8230934,1040.650969,1112.534076,2899.692706,,0.979300647,0.999206612,0.962684221,0.989632136,0.92,1
789.1585511,1084.064349,1114.513865,2987.74,,174.6702161,-30.75370188,327.3541569,471.27,,0.89016573,,808.2579435,1084.500486,1161.59455,3024.67635,,0.976369682,0.999597846,0.959468917,0.98778726,0.92,1
772.2581135,1059.432235,1090.289985,2921.98,,164.7072907,-36.72434823,312.6915965,440.67,,0.892769376,,789.6271813,1060.068554,1134.243486,2955.02337,,0.978003458,0.999399738,0.961248619,0.988818012,0.92,1
794.6619494,1092.094747,1122.414481,3009.17,,177.9352329,-28.79789001,332.1529934,481.29,,0.88932359,,814.3393402,1092.474372,1170.529742,3047.417195,,0.975836375,0.999652508,0.958894456,0.987449694,0.92,1
793.8866847,1090.963244,1121.301161,3006.15,,177.4746922,-29.07383627,331.4763349,479.88,,0.889431127,,813.4822275,1091.350579,1169.270223,3044.211965,,0.975911529,0.999645086,0.958975213,0.987497298,0.92,1
778.0099134,1067.810605,1098.527827,2944.35,,168.0872439,-34.69837839,317.6692803,451.06,,0.891870333,,795.9602671,1068.374216,1143.537126,2978.697807,,0.977448179,0.999472459,0.960640282,0.988468296,0.92,1
771.5427996,1058.390598,1089.266021,2919.20,,164.2877237,-36.97578986,312.07346,439.39,,0.892885395,,788.8401281,1059.036292,1133.088835,2952.08143,,0.978072454,0.999390301,0.961324467,0.988861414,0.92,1
771.0709875,1057.703629,1088.590658,2917.37,,164.0110822,-37.14168688,311.6658422,438.54,,0.89296048,,788.3210659,1058.355551,1132.327346,2950.141234,,0.978117953,0.999384024,0.96137452,0.988890037,0.92,1
770.3404481,1056.639941,1087.5449,2914.53,,163.5828709,-37.39825738,311.0348439,437.22,,0.89307482,,787.5174675,1057.301563,1131.148348,2947.137343,,0.978188396,0.999374236,0.961452052,0.988934329,0.92,1
783.4557931,1075.747875,1106.333529,2965.54,,171.2977028,-32.77447953,322.3940139,460.92,,0.891036368,,801.9637665,1076.247024,1152.350544,3001.142376,,0.976921684,0.999536213,0.960066825,0.988136124,0.92,1
836.6179415,1153.380257,1181.357704,3171.36,,128.6544601,-86.53398,295.384461,337.50,,0.883297896,,846.4523319,1156.621868,1217.726572,3189.264468,,0.988381637,0.997197345,0.970133798,0.994384735,0.92,1
820.1203306,1129.3029,1159.042922,3108.47,,193.1727132,-19.67469376,354.5089228,528.01,,0.88551102,,842.5633827,1129.474273,1212.046646,3152.991144,,0.973363366,0.999848272,0.956269238,0.985878492,0.92,1
802.2910818,1103.234463,1133.376869,3038.90,,182.4782481,-26.07692564,338.8252435,495.23,,0.88815589,,822.7814357,1103.542607,1182.93942,3078.989644,,0.975096237,0.999720768,0.958102206,0.986980394,0.92,1
790.937448,1086.659577,1117.066994,2994.66,,175.7245346,-30.12221678,328.9040716,474.51,,0.889878437,,810.2229068,1087.076991,1164.481239,3032.023895,,0.976197342,0.999616022,0.959282946,0.987678238,0.92,1
792.4121935,1088.811331,1119.183904,3000.41,,176.5992664,-29.59824815,330.1897917,477.19,,0.889661727,,811.8524406,1089.213556,1166.875276,3038.117148,,0.976054458,0.99963072,0.959128989,0.987587799,0.92,1
782.406267,1074.217902,1104.828776,2961.45,,170.6783055,-33.14565828,321.4825784,459.02,,0.891190249,,800.8062504,1074.729145,1150.650978,2996.81473,,0.977023177,0.999524305,0.96017715,0.98820021,0.92,1
796.9571459,1095.445107,1125.711129,3018.11,,179.2998839,-27.98049894,334.1578171,485.48,,0.888972649,,816.877678,1095.802396,1174.26019,3056.909632,,0.975613813,0.999673948,0.958655619,0.98730867,0.92,1
785.2503953,1078.364536,1108.907211,2972.52,,172.3578717,-32.13919526,323.9536309,464.17,,0.890750657,,803.9436667,1078.843362,1155.258048,3008.545134,,0.976748033,0.999556167,0.959878369,0.988026442,0.92,1
792.0928614,1088.345506,1118.725597,2999.16,,176.4098184,-29.71152668,329.9113699,476.61,,0.889708839,,811.4995534,1088.750988,1166.356924,3036.797862,,0.976085394,0.999627571,0.959162306,0.987607375,0.92,1
